gene	p
CD300A	0.323901319655714
RP11-71H9.1	0.608600749177464
MIR1179	0.1418
MIR7-2	0.1418
ADAM17	0.535434015215418
RP11-400L8.2	0.245333631831647
JADE1	0.535358058055257
AC010458.1	0.245185715256595
CTD-2265M8.2	0.443957607909139
PLA2G4C	0.759279766211856
IKZF5	0.388568847170196
PTCD2P2	0.1418
RP13-884E18.4	0.323629472977241
RP11-750B16.1	0.1417
LINC00844	0.1417
AC002465.2	0.245093767115347
WNT2	0.57357250510712
RSPO2	0.80946346260709
AC090573.1	0.245061785153174
RN7SL83P	0.323397603751484
CDC42BPB	0.758991928552296
NAV2-AS1	0.388253025293734
AC005237.4	0.607945118952911
CTD-2527I21.9	0.1416
HPN	0.388209050095746
SCN1B	0.244925861813937
PLEKHG7	0.491978524112401
PHLPP2	0.388161077152486
RNU6-208P	0.244897877597035
RP11-432I5.6	0.323297660119693
CAMK1G	0.69373673248288
OTUB2	0.534722416557062
CELF6	0.24486189788959
PARP6	0.24486189788959
RP11-231E6.1	0.443401921316378
RP4-564M11.2	0.388045142539608
DNAJB9	0.323173730016271
THAP5	0.244809927201059
RN7SKP177	0.1415
PPP6R3	0.491726666160286
GCNT1P1	0.323073786384479
SNORA19	0.387901223709828
RN7SL797P	0.244678001607094
FAM227A	0.323001826969589
XXBAC-BPG181B23.6	0.534362619482612
AL590683.1	0.244566064739487
TTC7B	0.962209313946934
RP11-522B15.5	0.322793944215462
RPE65	0.60727349774727
RP11-218C14.5	0.387545424380649
RP11-390P2.4	0.322701996074214
CRNN	0.387505446927933
HMGN3P1	0.1413
LIN7A	0.836252353672529
RP11-299A16.1	0.442778273053998
HMCES	0.244306211296829
MIR4662A	0.322598054697151
NTAN1P3	0.322586061461336
RP11-266L9.4	0.387389512315054
RP11-710C12.1	0.387373521333968
CDCA3	0.442670333931663
GNB3	0.533910874266913
USP5	0.322538088518076
CTD-2552K11.2	0.822875897993532
OR2AM1P	0.322482120084272
AC099539.1	0.322470126848457
PHF11	0.533798937399307
AC013403.13	0.387173634070384
PNO1	0.322350194490307
FGF14-IT1	0.606757788607226
NSMCE2	0.848305555666604
COLGALT1	0.387065694948049
CTD-3131K8.1	0.1411
BLK	0.666484102965927
RN7SL35P	0.386905785137183
GDI2	0.757564733490312
ART5	0.442130638319988
LHX2	0.606425975749677
RP11-85O21.2	0.442118645084173
DACT1	0.57172554679161
SPEN	0.571713553555794
RP11-323J4.1	0.1408
FAM162A	0.490367432767919
GS1-166A23.2	0.386613949732351
TECTB	0.441878780367873
AC005546.2	0.1408
CTC-250I14.3	0.1408
NACC1	0.321774519171187
C11ORF44	0.490059606382001
MAPK8IP1	0.321710555246841
TOR1A	0.441594940453584
TOR1B	0.386346100799149
IFNA20P	0.321638595831951
KLHL9	0.321638595831951
CTD-2118P12.1	0.243498666751952
CDRT4	0.605554467280454
RPL9P2	0.243490671261409
ZNF518A	0.665308765856057
RP11-293N14.1	0.386178195497739
VN1R17P	0.321490679256899
VN1R5	0.243414714101247
LINC00841	0.243378734393802
C1ORF159	0.441319096029839
AL117190.1	0.386062260884861
RP11-439L8.4	0.386042272158503
KDM4B	0.834533323205712
LINC00707	0.636528997645328
AC004862.6	0.570598182625
CD36	0.868642085863573
RP11-274J7.2	0.321306782974402
RPL36AP41	0.321306782974402
HILS1	0.24325480429038
LRG_203	0.24325480429038
RP11-893F2.13	0.1405
RP11-893F2.14	0.1405
SGCA	0.24325480429038
RNA5SP374	0.385894355583451
RP11-357K6.2	0.441115211020984
RP11-557J10.4	0.385858375876006
CTA-398F10.1	0.385786416461116
RP11-529E15.1	0.489296037035112
GS1-259H13.7	0.321142875418264
SNX1	0.321138877672992
OR51L1	0.531908003885808
AL391261.1	0.321006952079027
CTD-2014B16.3	0.664581176216614
ANKLE2	0.440731427474904
C3ORF22	0.531756089565485
CHST13	0.440687452276916
RP11-307L14.1	0.1402
RP11-307L14.2	0.1402
AC127383.1	0.385410628405579
OCIAD2	0.385390639679221
RP11-346D14.1	0.71412523336838
RP11-673F18.1	0.320743100891097
CTD-2292P10.4	0.320731107655282
LY6K	0.242755086131422
BEND4	0.488824303093055
RP11-734J24.1	0.1401
RP1-91J24.3	0.440375628145726
SPHK2	0.242611167301642
RP11-97O12.2	0.385074817802759
KLF7-IT1	0.320503236174797
RP11-10J21.5	0.385034840350043
RP11-1C1.4	0.385014851623684
RP11-1C1.6	0.320467256467352
RPL30P7	0.242539207886752
AC010522.1	0.320439272250451
CTD-2583A14.10	0.384982869661511
ZNF587B	0.384982869661511
CELSR2	0.384902914756078
AC134698.1	0.14
RP11-346J10.1	0.242351313858984
CTA-392C11.2	0.48821264806649
CAST	0.972979239708804
RP11-399K21.11	0.713317688823504
ZNF503-AS1	0.663533766955437
FOXN2	0.439823939298236
ACTBP6	0.1399
TSGA10IP	0.320111457138174
CES5A	0.663341875182397
FAM111A	0.384487149247824
RP1-58B11.1	0.384427183068749
AC019330.1	0.713009862437585
LRAT	0.60338768934321
RNA5SP399	0.1397
RP11-95I16.2	0.603331720909407
HRH1	0.71282996390036
AF230666.2	0.1396
AKR1C3	0.603119840410009
RNA5SP89	0.1395
OR6K1P	0.1395
OVAAL	0.438988410536457
RP11-415F23.3	0.438964424064827
CMC2	0.529853162816172
RP5-882O7.1	0.1394
RP11-396O20.2	0.568147564773468
RP11-46H11.3	0.241531776078292
ZNF605	0.529773207910738
PIGK	0.662490355439532
RP11-57H12.5	0.438712566112712
RWDD3	0.529689255260033
RP11-339N8.1	0.318996086207379
RP11-127H13.1	0.241303904597807
FAM198B	0.241283915871448
CEPT1	0.529169548374717
BCLAF1	0.241171979003842
RPS10P2	0.383163895562903
AC114812.10	0.241151990277483
AC114812.5	0.241151990277483
AC114812.9	0.241151990277483
DNAJB3	0.241151990277483
UGT1A2P	0.318760219236351
RP11-370P15.2	0.486393673967882
MGAT4A	0.60199647398867
YWHAQP5	0.318720241783634
SLC31A2	0.486133820525224
KHNYN	0.52874578737592
IRF4	0.486065858855605
ZDHHC13	0.567072171295389
FAM110A	0.486025881402889
RP11-126O1.2	0.382820089469539
AC009505.2	0.437781091464414
SEL1L3	0.831642953374297
RP11-513G11.3	0.382704154856661
ASB10	0.318344453728097
GBX1	0.240796190948305
MTND4P18	0.240788195457762
MTND5P17	0.318332460492282
CTD-2265O21.3	0.240780199967218
HOOK2	0.382660179658672
MAST1	0.240780199967218
RTBDN	0.240780199967218
RNU6-812P	0.318220523624676
RNU6-827P	0.318220523624676
LINC00955	0.1389
HHIP	0.566648410296593
AOX1	0.818042623960087
Z95704.1	0.1388
ZNF595	0.1388
RNY4P10	0.240628285646895
RXRB	0.318128575483427
RNU6ATAC2P	0.382392330725471
RP11-155L15.1	0.240596303684722
RP11-539E17.5	0.240588308194179
RP11-44I10.6	0.240576314958364
SIAH1	0.485450206083769
MED21	0.318036627342179
TM7SF3	0.601005033161297
LINC00363	0.24049636005293
CTD-2587H24.5	0.240440391619127
PTPRH	0.437101474768231
SYT5	0.240440391619127
SERPINB6	0.317848733314411
PGM2L1	0.485162368424209
RP11-632K5.3	0.437025517608069
KLF7P1	0.1387
PAIP2B	0.631931590582911
CIITA	0.317668834777186
LRG_49	0.317668834777186
RP11-876N24.2	0.24025649533663
PLD1	0.631859631168021
PP13439	0.381888614821241
IGFL2	0.1386
TGIF1P1	0.1386
RP11-143N13.1	0.1385
OR2L13	0.565708940157751
OR2T32P	0.1385
MTHFD2L	0.565668962705034
CHDH	0.436521801703839
CTD-2521M24.4	0.317357010645996
CTD-2521M24.6	0.381588783925866
CTD-2521M24.8	0.317357010645996
CTD-2521M24.9	0.317357010645996
MVB12A	0.484622672812534
U73166.2	0.1384
TBXAS1	0.919921164463243
NACAD	0.1384
RPS2P5	0.1383
DYRK4	0.565369131809659
RAD51AP1	0.436345900911886
RNU6-174P	0.599905653211589
SUMO2P2	0.239840729828377
SNORD116-18	0.381380901171739
SNORD116-19	0.381380901171739
SNORD116-20	0.317173114363499
SNORD116-23	0.1383
SNORD116-24	0.1383
SNORD116-25	0.1383
SNORD116-26	0.1383
SNORD116-27	0.1383
AC010878.3	0.317145130146597
RP11-783L4.1	0.239796754630388
MIR4487	0.1383
PSMC3	0.1383
RP11-750H9.5	0.1383
SLC39A13	0.1383
HSA-MIR-7515	0.484274868973899
HOXA10	0.565141260329174
HOXA10-AS	0.484250882502269
HOXA7	0.484250882502269
HOXA9	0.565141260329174
MIR196B	0.484250882502269
RP1-170O19.20	0.631084068585318
RP1-170O19.21	0.484250882502269
HINT3	0.239716799724955
DDB2	0.239692813253325
LRG_467	0.239692813253325
RP11-17G12.2	0.1382
JADE2	0.631012109170428
RN7SL541P	0.239684817762782
DZANK1	0.65953602168377
RNA5SP476	0.239676822272238
ANGPTL4	0.239660831291152
RAB11B-AS1	0.316953238373557
RP13-631K18.5	0.316921256411384
RN7SL533P	0.239628849328978
ZC3H4	0.381077072531092
RDX	0.483987031314339
RP11-430H10.2	0.435878164715101
RP11-430H10.4	0.730987722924271
SIN3B	0.483887087682547
SMAD3	0.829652076229007
GLYATL1	0.483755162088582
GLYATL1P1	0.23946494177284
RP11-142C4.6	0.380829212324249
IFNK	0.239380989122135
HNRNPA1P29	0.380673300258654
BANF2	0.598914212384215
RP11-23B15.1	0.239313027452517
RP11-1082L8.4	0.435410428518316
C1ORF167	0.598794280026065
AL121761.2	0.316417540507154
RP11-77E14.2	0.380489403976157
MADD	0.380477410740342
RP11-17G12.3	0.239205088330182
MIR3945	0.435210541254732
RP11-701P16.5	0.435210541254732
RP11-955H22.1	0.316305603639547
RP13-198D9.3	0.435162568311472
OR9G3P	0.316241639715201
OR9G4	0.316241639715201
AC091493.1	0.525643537045107
AC091493.2	0.563881970568599
RP11-483C6.1	0.239013196557142
RNU6-144P	0.316133700592866
AC000068.5	0.316121707357051
RP11-121A14.3	0.380169584354424
EPHA1	0.52557957312076
TECTA	0.749881067078168
RP5-952N6.1	0.482915635581532
AP001257.1	0.1377
MIR101-1	0.482747730280122
MIR3671	0.482747730280122
COPZ1	0.434718818586317
MIR148B	0.238805313803015
RP11-968A15.8	0.482723743808492
MAP3K8	0.434702827605231
APPL2	0.563446216333988
ENTHD1	0.597970744500102
RN7SL637P	0.379845766987419
RP11-443P15.2	0.482639791157787
PLBD2	0.1377
SDS	0.1377
RNU7-176P	0.315749917046786
RP11-531P14.1	0.238677385954322
FAM26D	0.315613993707549
FAM26E	0.238581440067802
TRAPPC3L	0.315613993707549
RMND5A	0.315598002726462
RNA5SP325	0.1376
MIR4757	0.315530041056844
OSR1	0.315530041056844
LINC00601	0.379501960894056
AL132819.1	0.379481972167697
SMC6	0.628841333487913
RP11-632F7.3	0.434211104936816
AC006130.3	0.315434095170324
ZNF555	0.562914516212856
ZNF556	0.379433999224437
RNU7-21P	0.379402017262264
RP11-415H23.4	0.379402017262264
RTTN	0.707345057387633
RP11-700H6.4	0.315374128991249
TOB1-AS1	0.562854550033781
LINC00176	0.238357566332588
AC005307.1	0.238353568587317
SLC39A14	0.597331105256635
RIPK1	0.597291127803919
RP1-40E16.12	0.379258098432484
ARHGAP5	0.379202129998681
UBE2G1	0.433815328154921
CHIAP2	0.628333619838411
POLI	0.596991296908544
B3GALT4	0.379010238225641
PFDN6	0.315058307114787
RGL2	0.315058307114787
WDR46	0.379010238225641
ATOH8	0.481620366113512
VENTXP2	0.1373
RNU6-261P	0.238061733182485
AC027228.1	0.238045742201398
HYKK	0.378902299103306
PSMA4	0.238045742201398
RP3-471C18.1	0.238033748965583
AC006499.4	0.314922383775551
AC006499.5	0.238021755729768
AC006499.8	0.238021755729768
CTD-2369P2.4	0.237969785041237
CTD-2369P2.5	0.562222906280858
MRPL4	0.314858419851204
AL357673.1	0.1372
CDCP2	0.481440467576287
RP11-446E24.4	0.562162940101783
PML	0.596639495324637
RP11-568A19.1	0.314730492002511
RP11-305B6.1	0.1371
PSMC1	0.378582479481572
LCP1	0.839826337945399
RP11-80B9.4	0.433091736260749
LRG_158	0.480948744907872
NBN	0.523460768126776
AL035467.1	0.314442654342951
ATP6V0E1	0.655918062212912
SNORA74B	0.2375939969857
RP11-89N17.3	0.237578006004613
C6ORF203	0.237554019532983
PARP2	0.480772844115919
RP11-203M5.2	0.378178707209134
RPPH1	0.23752203757081
RP11-379B8.1	0.681999352365266
CTD-2057J6.2	0.237438084920105
RN7SL841P	0.378042783869897
AC024084.1	0.523029011637437
ISX	0.765648174429622
AC092171.4	0.377926849257019
FBXL18	0.52298903418472
RP11-16C1.2	0.377726961993436
IARS2	0.432288189461144
BRMS1L	0.480157191344082
RP11-116N8.1	0.83882290388221
CHRNA3	0.313675087250791
CHRNB4	0.560611814936376
RP11-335K5.2	0.237014323921308
ALDH1A3	0.313575143618999
RP11-66B24.1	0.236930371270603
RP11-66B24.8	0.236930371270603
PRC1	0.47981738299599
PRC1-AS1	0.431948381113052
IL36B	0.431932390131966
IL36RN	0.377299203249367
CTC-325J23.3	0.236846418619898
RP11-504P24.5	0.1365
OR2P1P	0.236814436657725
RAB11FIP4	0.797762062196921
ARHGEF16	0.431812457773816
RP11-97I14.1	0.522141512187126
AC073072.5	0.479617495732407
IL6	0.479617495732407
CTC-454I21.3	0.522073550517508
ZNF585B	0.313355267629057
RP1	0.377043347551981
AC006262.5	0.377023358825622
IGFL1P1	0.236674515573217
RP11-1258F18.1	0.479497563374257
CTD-2517O10.6	0.376919417448559
TTC23L	0.654482871660384
RP13-235E23.1	0.313119400658029
PAQR5	0.625815040317261
RNA5SP398	0.1363
NARS2	0.376723527930247
RP11-258J10.1	0.594336794048157
LAIR2	0.236438648602188
RP11-644N4.1	0.236430653111645
RNU6-247P	0.236422657621102
RP11-403D15.2	0.376671557241716
RP11-96H17.3	0.312903522413359
GRM4	0.704158854406115
RP11-299H22.5	0.376543629393022
RP11-299H22.6	0.376543629393022
TBATA	0.521277999208446
PTPN12	0.521258010482088
RP5-1033H2.1	0.376339744384167
RP11-14O19.1	0.1361
CTC-461H2.2	0.236134819961542
RP4-717M23.2	0.312563714065267
RNU6-585P	0.43072107331465
RP11-466H18.1	0.43072107331465
AC006967.1	0.235974910150675
ATF1	0.312399806509129
RP11-60E8.4	0.23596291691486
RP11-242F24.1	0.312391811018585
GALNT2	0.916419139605263
RP5-956O18.2	0.430625127428131
MIR548L	0.1359
JPH1	0.559032705554068
AURKB	0.23586697102834
C17ORF59	0.312275876405707
RP11-599B13.8	0.1359
RPL36P19	0.1359
AE000660.1	0.520754294577858
TRAV27	0.520754294577858
RP11-304F15.5	0.375820037498851
RP11-304F15.6	0.520702323889326
OR6U2P	0.1358
MIR5011	0.235727049943832
C1ORF87	0.74511175696907
HSD3BP2	0.312079986887395
RP5-871G17.5	0.235707061217473
LRG_257	0.430209361919877
MTMR2	0.430209361919877
KIAA1644	0.593133472721385
KLHL8	0.593081502032853
RNF217	0.679212923910914
ALPK1	0.895375008495209
TOX4P1	0.375544193075106
ZNF320	0.477834501341244
CHCHD2P3	0.375456242679129
RP11-659O3.1	0.780088030350882
RP11-83M16.6	0.780068041624524
SRPRB	0.520034700428958
RPF1	0.429757616704179
RNY4P18	0.429753618958907
HPCAL4	0.375256355415546
SDR9C7	0.477522677210053
BTBD3	0.311648230398055
RP4-742J24.2	0.235355259633567
CTB-7E3.1	0.429697650525104
KAZALD1	0.311620246181154
BNIP1	0.235323277671393
ADAM19	0.848373517336222
NIPAL4	0.375064463642506
ARHGDIG	0.375048472661419
AXIN1	0.65234008019477
PDIA2	0.375048472661419
RGS11	0.235231329530145
RP11-619I22.1	0.235223334039602
WDR60	0.702271918637888
RN7SKP228	0.235167365605798
AP003471.1	0.429373833158099
AP003471.2	0.235143379134168
AP003471.3	0.235143379134168
SMC1B	0.519562966486901
AC007948.1	0.374868574124194
KB-1562D12.3	0.1353
RNU1-27P	0.1353
RNU1-28P	0.1353
RP11-671J11.4	0.1353
RP11-671J11.6	0.1353
RP11-671J11.7	0.1353
TMEM218	0.651940305667603
RN7SL328P	0.234995462559117
MOXD2P	0.476931010909847
CDCA5	0.476907024438217
NAALADL1	0.31118049420127
AGK	0.311168500965455
AC011648.1	0.234899516672597
RNU6-745P	0.1352
AC144836.1	0.428962065395117
TMOD3	0.557201738219644
IPO7	0.374432819889582
UXS1	0.591498394905273
AC007395.3	0.310824694872092
RP11-558A11.1	0.374268912333444
RP11-418J17.3	0.651328650641039
CASC6	0.518727437725123
DNAJB1P1	0.1349
AC012314.20	0.373953090456982
CTD-3093M3.1	0.373953090456982
RPS9	0.47607549342171
TSEN34	0.373953090456982
RP5-933E2.1	0.373945094966439
RNU6-1274P	0.373909115258994
RPL13AP5	0.373909115258994
RP11-94P11.3	0.1349
AC025470.1	0.310376947401665
ACTBL2	0.310376947401665
EVX2	0.31036495416585
USO1	0.518187742113448
AC011897.1	0.234227895466957
AC011897.2	0.310292994750961
FAM84A	0.234227895466957
MKI67	0.742825046673676
NDUFS5P5	0.234131949580437
AC106900.6	0.427926649369755
RNU7-36P	0.427922651624484
UBAP2	0.621945222894288
ATP1A2	0.475607757224925
LRG_6	0.475607757224925
RNA5SP265	0.234103965363535
CCDC148-AS1	0.700648834057592
COX6CP7	0.310069121015747
HSA-MIR-150	0.234047996929732
MIR150	0.234047996929732
RPS11	0.234047996929732
SNORD35B	0.234047996929732
PPM1H	0.990181537612786
ASIP	0.427710771125085
RP4-785G19.5	0.309997161600857
OR2AP1	0.1346
RP11-488L4.1	0.373273473760799
RP11-431M7.3	0.373233496308082
RP11-474N24.2	0.233844111920877
ITPKB	0.742217389392383
EIF2AP4	0.23373217505327
POMT2	0.517344217861126
RP5-1087E8.3	0.51723228099352
RP11-173E2.1	0.372781751092384
CD109	0.742057479581516
RP11-651K21.1	0.233520294553872
LRP2	0.936259949388545
MIR378A	0.372669814224777
RN7SL868P	0.233500305827513
CTD-2609K8.3	0.426911222070752
RP11-400N13.3	0.309301553923587
AL138925.1	0.23332440503556
RP3-471C18.2	0.675614953166414
TCTEX1D1	0.474284503540003
RP11-174C7.2	0.233244450130127
CTD-2210P24.3	0.42659540019429
RNA5SP433	0.372274037442882
AC009262.2	0.516492698118261
LINC00551	0.474052634314247
RERG-IT1	0.233140508753063
MYL12A	0.30890177939642
RP13-270P17.1	0.233092535809803
RP13-270P17.3	0.30890177939642
RP11-475C16.1	0.134
RP11-86L19.2	0.516288813109406
AC013437.7	0.233028571885457
AC084010.1	0.233016578649642
RNU6-229P	0.1339
MTFR1	0.588663993507662
FECH	0.759651556522122
RNF6	0.64864616356375
RP11-799O21.2	0.698933801336046
CTD-3193K9.1	0.232780711678613
EZH1	0.371698362123762
RP11-505K1.1	0.308506002614525
AQP4	0.698865839666428
SLC29A1	0.553983553275952
RP11-319E12.2	0.371622404963601
RP11-697M17.2	0.232708752263723
PTGER1	0.42577986015887
DTHD1	0.698665952402845
RP11-431M7.2	0.776482064115839
RN7SL854P	0.42565992780072
AC012360.6	0.232552840198128
FHL2	0.619598546419819
RP11-294O2.2	0.515545232488876
SEMA4F	0.30818218524752
SPAG9	0.473085179958503
RP11-327J17.2	0.308142207794804
RP11-135M8__A.1	0.308098232596815
AL160037.1	0.371202641710076
AACS	0.515329354244206
CD3D	0.371106695823555
CD3G	0.425284139745184
LRG_37	0.371106695823555
LRG_39	0.425284139745184
AF131215.2	0.232320970972372
RP11-138I1.4	0.232265002538568
UBB	0.232265002538568
MSANTD3	0.425140220915404
STAU2-AS1	0.472689403176608
RP11-700F16.3	0.1334
CHRNA5	0.370898813069429
RP11-650L12.2	0.1334
AC005176.2	0.232141072435147
AC005176.3	0.232141072435147
LONP2	0.472517500129927
CNN2P12	0.1333
GXYLT1P1	0.1333
LINC00418	0.1333
ZNF965P	0.232021140076997
AC108861.1	0.1333
RNU4-58P	0.424808408057855
L1TD1	0.472289628649442
RP5-1155K23.4	0.370602979919325
RP11-402G3.5	0.370586988938239
SAMD8	0.51459376911422
RNU6-344P	0.370487045306447
SFRP5	0.307422613645904
AC016907.2	0.307410620410089
RNU4-66P	0.1331
KDM7A	0.42446060421922
XPNPEP1	0.307250710599222
RPL35AP30	0.307214730891777
AL358781.1	0.231657345257275
POMT1	0.307170755693789
PRRC2B	0.552260525063864
RP11-334J6.6	0.307170755693789
STARD3NL	0.552248531828049
TRGC2	0.133
AC007387.2	0.307130778241072
RP11-428K3.1	0.307118785005257
RP11-376O6.2	0.586705098324545
AC067960.1	0.307070812061997
RP11-62C7.2	0.231521421918038
STK32C	0.718938518675467
RN7SL757P	0.30691090225113
AC009948.5	0.231401489559888
STAM	0.617623660255616
MUC16	0.939170307946318
RPS6P12	0.369595548110865
RP5-1043L13.1	0.989601864548395
WFDC12	0.231205600041577
TMEM231	0.369475615752715
CADM2-AS2	0.3694636225169
RPL7AP14	0.369431640554727
RP11-10A14.5	0.470902411040173
RP11-10A14.6	0.306495136742877
RP4-781K5.4	0.513142587580605
RP4-781K5.9	0.369347687904022
RPL7P39	0.1327
TBC1D30	0.369331696922935
AC053503.11	0.423321246816795
ASIC4	0.369299714960762
RNU6-815P	0.231017706013808
RP11-74M11.2	0.470646555342787
RP3-509I19.6	0.369091832206635
AP000654.5	0.230769845806965
KLK14	0.695611675015291
RPL35AP31	0.306043391527179
RP11-118E18.2	0.368883949452509
AP001372.2	0.23070987962789
CYCSP27	0.368867958471422
LIPT2	0.30599941632919
RP11-702H23.2	0.368867958471422
RP11-702H23.4	0.717535310085112
RP11-298P6.5	0.30597542985756
AP000593.7	0.1324
LINC01034	0.230633922467728
NPPA-AS1	0.368700053170012
CDC14A	0.695363814808448
RP5-837M10.1	0.36867206895311
RP5-837M10.2	0.230569958543382
AMICA1	0.470038898061493
HSPE1P18	0.305763549358162
MPZL3	0.1323
CREG2	0.550281641154389
RNA5SP355	0.1323
BSPRY	0.644724375452245
HDHD3	0.616048548618579
RP1-90J20.12	0.469787040109378
AC092580.1	0.368276292171215
AC092580.2	0.305463718462787
RP1-111C20.4	0.644588452113008
RSPH3	0.42222986235763
A2ML1-AS1	0.422209873631272
GRIN2A	0.978164315326156
OR5M14P	0.368224321482684
RP11-524G24.2	0.368200335011054
RP11-553E24.3	0.230226152450018
LEMD1	0.737220207802799
MIR135B	0.368156359813065
RP11-576D8.4	0.549857880155592
HMGCLL1	0.873387409501041
AL731561.2	0.305259833453932
RBP3	0.368052418436002
UPP2	0.904845667043787
HSD17B13	0.36795247480421
MIR5705	0.305171883057955
RP11-529H2.2	0.469323301657865
PCNA	0.367936483823124
MMS22L	0.58388668790802
STK38	0.367788567248072
NPR1	0.229906332828285
OR4L1	0.421670178019597
RPL21P75	0.42165418703851
RP11-436K8.1	0.889858120020309
RP11-355F16.1	0.549142283751964
MTMR7	0.904381928592274
SNX27	0.30482407921932
RP5-1136G13.2	0.229730432036331
VCAN	0.788119500601661
ITFG1	0.468631691725867
RP11-329J18.3	0.229622492913997
ERI1	0.77171275400674
RNU7-55P	0.229550533499106
DARC	0.367240876145854
ATP8B3	0.510687971983801
ATP1B3P1	0.36713693476879
LINC00693	0.953170411887695
AC002511.1	0.229426603395685
RN7SL491P	0.1316
PFN2	0.614225576774699
RP11-167H9.4	0.903666332188646
RP11-63E16.1	0.22941461015987
RP11-1072C15.7	0.229382628197697
B9D2	0.229322662018622
TGFB1	0.366937047505207
RP11-666I19.2	0.420762689842929
METAP2	0.42074270111657
C4ORF6	0.22927069133009
RNU6-570P	0.304192435466397
RP11-395F4.1	0.642477642609568
RN7SL173P	0.304092491834605
TGM2	0.420534818362444
AC008060.8	0.613641905965036
ERP44	0.467772176492458
HSPE1P14	0.30393657976901
PMS2P4	0.229014835632703
RP11-166O4.4	0.229014835632703
STAG3L4	0.229014835632703
GDF6	0.366501293270595
VSTM2B	0.420282960410329
AC010747.2	0.303868618099392
RPL30P14	0.366453320327335
AIMP1	0.303832638391947
C11ORF30	0.581987758903978
BTNL10	0.303724699269612
HNRNPAB	0.467352413238933
PHYKPL	0.641754050715396
GSTA3	0.1313
RP11-640A1.3	0.36624943531848
RP11-116D17.2	0.303656737599994
SCARNA3	0.1312
RN7SKP159	0.509372713789423
RP11-354A14.1	0.467144530484807
AP000925.2	0.1312
RN7SKP273	0.1312
RNU6-374P	0.303520814260757
PDHX	0.547123422389772
UBE2QL1	0.509164831035296
RP5-968D22.1	0.466964631947582
TRHDE-AS1	0.41966330989322
AP000620.1	0.228511119728473
RP1-65P5.5	0.365757712650065
MIR3199-2	0.131
PITPNB	0.546787611786952
C10ORF76	0.612530532779512
NAMA	0.466588843892045
RP11-173L6.1	0.466496895750797
GRAMD2	0.228319227955433
RP11-2I17.4	0.228319227955433
LINC00431	0.419227555658609
RP11-380D15.2	0.1309
AC106899.1	0.466356974666288
AL163636.6	0.508449234631668
ANG	0.508449234631668
RNASE4	0.508449234631668
RP11-903H12.3	0.508449234631668
RP11-2P2.1	0.302925150215279
PIK3C2A	0.36526598998165
CD81	0.228151322654023
CD81-AS1	0.365234008019477
LRG_142	0.228151322654023
AL713997.1	0.1308
TARDBP	0.365138062132957
NRG1-IT3	0.30271326971588
RNA5SP195	0.1308
STT3B	0.36502612526535
CTB-85P21.1	0.1307
FNDC3B	0.978360204844468
RNU6-604P	0.30252137794284
RP1-228H13.1	0.364854222218669
C12ORF5	0.465685353460648
HDAC2	0.666352177371962
RP11-544L8__B.4	0.507761622444941
GIMAP2	0.30244941852795
MIR218-1	0.36478626054905
MIR4747	0.227771536853215
UHRF1	0.611079351245897
PRORSD1P	0.302309497443442
RP11-328C8.5	0.302221547047465
SLC35B4	0.1306
ZNF346	0.36452240936112
CTC-523E23.1	0.1305
CTC-523E23.9	0.227587640570718
ZNF767	0.30204164851024
RNA5SP296	0.1304
RP11-473C19.1	0.579333256043591
RP11-445F12.1	0.689762973682843
RNU6-1262P	0.1304
SLC7A6	0.30187374320883
SLC7A6OS	0.22739974654295
RTCB	0.639207486977345
ULK4	0.955261232664777
NME7	0.63897961549686
RP4-800F24.1	0.1304
ACAD9	0.301737819869594
UNC13B	0.689339212684046
CREB3L1	0.417508525191792
OR5I1	0.363878772372382
RNU6-579P	0.227195861534095
PDCD11	0.544356982661779
RNA5SP324	0.301505950643837
RP11-34E5.4	0.301505950643837
FTLP10	0.227099915647575
RP11-646E20.6	0.227099915647575
TMPRSS11BNL	0.227099915647575
CTD-2260A17.2	0.750228870916803
ERAP2	0.417132737136255
RP1-91G5.3	0.417112748409897
ARL2BP	0.301350038578242
RP11-407G23.3	0.227011965251598
RP11-407G23.4	0.227011965251598
RSPRY1	0.417108750664625
RP11-941H19.1	0.1302
RN7SL718P	0.1302
RPL7AP69	0.363478997845215
C11ORF68	0.1302
FOSL1	0.226912021619806
RP11-88H10.2	0.363379054213424
RP11-88H10.3	0.30117813553156
P2RX4	0.363271115091089
RAB30-AS1	0.463858383871496
RP11-113K21.4	0.463858383871496
RP1-152L7.5	0.363159178223482
TMEM14A	0.300990241503792
RP11-752D24.3	0.36310720753495
ABCB11	0.710507273897522
RP11-340A13.3	0.300854318164555
CD2AP	0.543457489975654
HBM	0.1298
HBZ	0.1298
HBZP1	0.1298
Z84721.4	0.22651224709264
AC073072.6	0.362919313507182
GPR132	0.226456278658836
RP4-810F7.1	0.463426627382156
RP11-36N20.1	0.226404307970305
NLRP2	0.463378654438896
AC007386.4	0.300594464721897
RP11-810P8.1	0.300586469231354
RNU6-1012P	0.226328350810143
RDH14	0.1297
RP11-111J6.2	0.362643469083437
RP11-395I6.2	0.1297
RP11-536K17.1	0.41611331209198
RP11-875H7.2	0.300502516580649
RP11-219B17.2	0.36260349163072
ARPC4	0.416081330129807
ARPC4-TTLL3	0.505239045178519
TADA3	0.416081330129807
RP11-334A14.8	0.463118800996238
PSAPL1	0.463054837071891
KANK3	0.415805485706062
RP11-380I10.2	0.362259685537357
