gene	p	score
LRG_121	0.786738008790369	-0.79515390324204
TYK2	0.786738008790369	-0.79515390324204
AC002511.1	0.596631583589352	-0.244637877741832
RN7SL491P	0.481658557379941	0.0459913870819068
PRL	0.824233047670846	-0.931618140663731
RP11-484D2.5	0.3017	0.519517374558849
CTD-2135D7.5	0.739324405768128	-0.641263978497305
RP11-135M8__A.1	0.5964735627453	-0.244229766644324
RP11-632C17__A.1	0.3016	0.519804274181548
RP11-809N8.2	0.3015	0.520091216596443
RP11-809N8.4	0.3015	0.520091216596443
RP11-14P20.1	0.596378015258199	-0.243983021531376
RPS15AP27	0.824012553469844	-0.930765473715788
RP11-350E12.4	0.3014	0.520378201839935
AP002884.2	0.481287392141587	0.0469227649321086
PLET1	0.481287392141587	0.0469227649321086
ST13P10	0.3014	0.520378201839935
RP4-647J21.1	0.481169795234385	0.0472178633969818
RP11-561B11.1	0.481070572843934	0.0474668559240662
AC017084.1	0.595973775889694	-0.242939264055416
AC007880.1	0.82367078745829	-0.929445175611518
AC027601.1	0.3012	0.52095230095846
SNX18	0.897642916991283	-1.26823465133001
EXOSC9	0.595823104852342	-0.242550294937202
FGF5	0.85352202737068	-1.05165918051432
RP11-793A3.1	0.785889106116509	-0.792238218639189
RP11-6C14.1	0.677321436446221	-0.460221657578001
OR51F3P	0.301	0.521526571828932
RP11-723D22.2	0.48065898366873	0.0484997454106619
RN7SL723P	0.785833982566258	-0.792049121402073
RP11-165J3.6	0.301	0.521526571828932
NUP62	0.853338282203178	-1.05085882092596
AC092660.1	0.301	0.521526571828932
AL645730.1	0.301	0.521526571828932
AL645730.2	0.301	0.521526571828932
LINC00993	0.301	0.521526571828932
USP47	0.897440797307031	-1.26710316119445
NOP14	0.738240309279866	-0.637929795049774
NOP14-AS1	0.738240309279866	-0.637929795049774
FBXL13	0.947926619529906	-1.62507414632455
RP11-109P6.2	0.3008	0.522101014743647
RP11-713P17.4	0.480331917270576	0.0493205605061896
LEMD3	0.480302518043775	0.0493943432578663
RP5-866L20.1	0.480287818430375	0.0494312347345153
RP5-866L20.2	0.595242470123036	-0.241051683355089
ZNF425	0.480276793720325	0.0494589033861484
AC007216.2	0.595227770509636	-0.241013750860843
TNFRSF17	0.595227770509636	-0.241013750860843
UBL5P4	0.595227770509636	-0.241013750860843
TBC1D10A	0.676920871981067	-0.459105710589353
EDDM3A	0.676902497464317	-0.459054534083428
FN3KRP	0.595176321862735	-0.240880989861511
RP11-388C12.1	0.480214320363374	0.0496156931278974
RP11-388C12.5	0.480214320363374	0.0496156931278974
TTLL5	0.990415852063091	-2.34224172192826
RP11-244F12.1	0.785389319260903	-0.790524771257179
CNOT6LP1	0.3006	0.522675629995391
RP11-67A1.2	0.480129797586323	0.0498278223676942
MIR3144	0.3006	0.522675629995391
RP11-19O2.1	0.480107748166223	0.0498831607986183
RP11-316P17.2	0.737905893075012	-0.636902715525929
PENK	0.3006	0.522675629995391
AC006033.22	0.785293771773802	-0.790197464687284
OR6M1	0.479957077128871	0.0502613108405789
CTD-2005H7.2	0.877052433520998	-1.1603775255479
RP11-354E23.5	0.3005	0.522963002339279
AC004129.9	0.59477208249423	-0.239838015242662
ZFYVE20	0.676461509062312	-0.45782665817884
RP11-683L23.1	0.3004	0.523250417877442
RP11-29P20.1	0.59472798365403	-0.23972425199517
ST8SIA4	0.737556777256758	-0.635831205961965
EFCAB12	0.3004	0.523250417877442
EFNB2	0.913261256228961	-1.36111456493234
RP11-615I2.1	0.479652060150818	0.0510268561555897
ZFP90	0.676215290537859	-0.457141394416789
AP2B1	0.852437930882418	-1.04694675047554
RP11-355I22.2	0.876695967896044	-1.15862747609473
RP11-355I22.6	0.784676388010995	-0.788084597418349
RP11-355I22.7	0.676119743050758	-0.456875528988095
RP11-451H23.1	0.3002	0.52382537868357
RNU7-67P	0.594422966675976	-0.238937474384936
RPL17P22	0.676086668920607	-0.456783506171947
PLEKHD1	0.822255949668524	-0.923996571851272
AC019100.7	0.479435240853166	0.0515710571283772
TMPRSS11E	0.3001	0.524112924025102
KIAA0408	0.737108439048053	-0.634456231784696
AC011290.5	0.479361742786165	0.0517555354925559
RP11-415K20.1	0.479324993752664	0.0518477753347672
DEFB125	0.736976142527451	-0.634050730902931
ALDOB	0.822097928824472	-0.923389728915788
RP11-373E16.3	0.3	0.524400512708041
YWHAG	0.594015052404122	-0.237885508850643
RP11-78A19.2	0.479133898778462	0.0523274296431269
RP11-455B3.1	0.593948904143821	-0.237714944679
C2ORF70	0.784257449029091	-0.786652867668466
CIB4	0.896400799658969	-1.26130660985726
PACSIN3	0.2999	0.524688144769247
AC096753.1	0.736597627482397	-0.632891123135172
RP11-474O21.5	0.593724735039469	-0.237136973047804
CTB-60E11.12	0.2998	0.524975820245612
LGALS13	0.593713710329418	-0.237108550258689
RPS29P24	0.47891340457746	0.0528808918890058
RPS29P25	0.47891340457746	0.0528808918890058
RPS29P26	0.47891340457746	0.0528808918890058
AL591042.1	0.47890605477076	0.0528993409085712
RP11-332J15.1	0.912721045436505	-1.35770311139606
CTC-542B22.2	0.2998	0.524975820245612
UTP6	0.2998	0.524975820245612
CISD1	0.675325963927149	-0.454668046728403
DNAJB4	0.2997	0.525263539174059
RP11-386I14.4	0.2997	0.525263539174059
RNF19A	0.896125181907716	-1.2597775068651
C6ORF58	0.896092107777565	-1.25959421236029
AC006482.1	0.821576092548766	-0.921388146959281
CST8	0.478725984506608	0.0533513475277443
RP11-932A10.1	0.478718634699907	0.0533697970084167
ATG12	0.736310985021094	-0.632013539564645
RP11-524O24.2	0.2996	0.525551301591541
SLC25A16	0.675105469726146	-0.454055250664813
MED13	0.593449117288215	-0.236426460725639
MIR3182	0.593430742771465	-0.236379097484914
RP11-350F16.1	0.478637786826207	0.0535727424961441
FUCA1	0.2996	0.525551301591541
HMGCL	0.675046671272546	-0.453891867183228
CLASP2	0.937567066986138	-1.5346661038484
VDAC1P10	0.2995	0.525839107535043
CTGF	0.674943773978744	-0.45360597523934
FUT10	0.783595966426083	-0.784395518595085
TMEM155	0.2994	0.526126957041581
ARHGAP11A	0.478446691852004	0.0540524406173347
CTD-2272G21.3	0.2994	0.526126957041581
CTB-147C22.8	0.783482044422232	-0.784007156382407
RPL5P10	0.478362169074953	0.054264618747221
WDR83	0.593077952049861	-0.235469825951649
WDR83OS	0.593077952049861	-0.235469825951649
RP11-177A2.5	0.593037528113011	-0.235365651033123
ZNF554	0.82109100530656	-0.919530826445483
SLAMF1	0.82107263078981	-0.919460535750223
RP11-44N11.1	0.82102853194961	-0.919291856613466
RP11-383J24.1	0.674510135383439	-0.452401551817147
RP1-232P20.1	0.674484411059989	-0.452330123603459
CTC-224D3.1	0.2992	0.526702786891985
CTC-338M12.2	0.478152699584001	0.0547904620536665
CTC-338M12.5	0.478152699584001	0.0547904620536665
CTC-338M12.6	0.592861132752209	-0.23491109944472
TRIM7	0.592861132752209	-0.23491109944472
MIR122	0.674425612606388	-0.452166867779882
RP11-1151B14.3	0.674425612606388	-0.452166867779882
SNORA19	0.592791309588558	-0.234731186187354
RP11-538D16.3	0.478016728160049	0.0551318070368805
FER1L5	0.674256567052287	-0.451697574390664
RP11-692E14.1	0.735429008217084	-0.629316328439357
ZNF280D	0.937140778197533	-1.53120618126665
RP4-706G24.1	0.592482617707154	-0.233935871164524
AC005686.1	0.477737435505446	0.0558329682766992
CTC-241N9.1	0.592438518866954	-0.233822266822686
AC140542.2	0.2988	0.527854970981407
SOHLH1	0.782827911625924	-0.781779489726114
ADIG	0.2988	0.527854970981407
RALGAPB	0.2988	0.527854970981407
RP11-404L6.2	0.592291522732952	-0.233443607467992
RP11-642M2.1	0.73510194181893	-0.62831727622237
RP11-119N19.1	0.592214349762601	-0.233244824708599
FGFBP2	0.592170250922401	-0.233131238698796
RP11-115P21.1	0.67371635625983	-0.450198542004301
AC128709.2	0.592034279498449	-0.232781034095531
STAU2-AS1	0.850504931720296	-1.03860143840572
RNU6-454P	0.591975481044849	-0.232629603111228
RP11-266N13.2	0.850409384233195	-1.03819080734138
RP1-41P2.7	0.673543635802378	-0.449719473055734
RNU6-462P	0.47721927413309	0.0571338798598001
RNU4-86P	0.734671978126975	-0.627004868670336
RP11-50B3.4	0.734671978126975	-0.627004868670336
RPUSD4	0.782273001220068	-0.779892764746984
RN7SL820P	0.2984	0.529007856239871
ODF3L2	0.591729262520396	-0.231995543757868
RP5-925F19.1	0.476925281865087	0.0578720285771975
CYP4F2	0.591512443222743	-0.231437270211322
CYP4F36P	0.591512443222743	-0.231437270211322
AL445204.1	0.2982	0.529584562553471
CTD-2227C6.2	0.591449969865792	-0.231276425124717
AC125238.3	0.476796660247836	0.0581949785330571
CAP1P2	0.734326537212071	-0.625951237692232
GPATCH11	0.2981	0.529872981762215
RP11-521F1.1	0.2981	0.529872981762215
FTLP3	0.2981	0.529872981762215
APOBEC2	0.591174352114539	-0.230566885811303
RP11-341G23.3	0.819621043966544	-0.913921848981424
CTB-164N12.1	0.734069293977568	-0.625167070109201
AC003080.4	0.476480618559732	0.05898853856022
MBNL2	0.988530626644519	-2.27445328648322
IQCF6	0.476451219332932	0.0590623599784885
CTB-1I21.2	0.47634832203913	0.0593207374798002
AC011286.1	0.590876684943186	-0.22980071369847
GRM5-AS1	0.819382175248791	-0.913013104408053
LINC00368	0.2976	0.531315739824617
DNAH17-AS1	0.81933072660189	-0.912817473481073
RP11-559N14.5	0.81933072660189	-0.912817473481073
AC012456.4	0.672408090667215	-0.446572411787165
RP11-276E15.4	0.476168251774978	0.0597729076468936
RP11-12A2.3	0.476146202354878	0.0598282762604532
TRBV24OR9-2	0.2976	0.531315739824617
RP11-333A23.1	0.672330917696865	-0.446358694607512
AC011995.1	0.733643005188964	-0.623868437939035
VN1R91P	0.2975	0.531604424103706
PRKAB2	0.590567993061782	-0.22900630729355
RP11-159J3.1	0.2974	0.531893152692772
NR1D1	0.672036925428861	-0.445544720557619
THRA	0.819055108850637	-0.911770044931581
RP11-328K22.1	0.73336371253436	-0.623018180218008
RP3-467L1.6	0.590285025503829	-0.22827822837107
VAMP3	0.733286539564009	-0.622783320010003
PIGFP1	0.590255626277029	-0.228202590753194
AC087491.2	0.475705213952873	0.0609356872762381
NEUROD2	0.2973	0.532181925629495
RP13-507P19.2	0.590244601566979	-0.228174226983099
DNAJB8-AS1	0.733161592850108	-0.622403142961829
GATA2	0.590152728983228	-0.227937869368582
LRG_295	0.590152728983228	-0.227937869368582
RP11-475N22.4	0.733161592850108	-0.622403142961829
CTD-2057D4.2	0.2972	0.53247074295159
HNRNPDLP4	0.2972	0.53247074295159
ZSCAN1	0.590108630143027	-0.227824422237287
KRTAP2-5P	0.475561892722221	0.0612956118812656
KRTAP4-7	0.475561892722221	0.0612956118812656
CLEC4D	0.671507739346455	-0.44408031038999
RP11-561P12.2	0.589836687295124	-0.227124896323861
SLC25A18	0.893942289317791	-1.24776966323918
ZNF212	0.589766864131473	-0.226945306262758
BORA	0.671423216569404	-0.44384649980154
NIPA2P1	0.297	0.533048510902909
RPS17P11	0.475109879610166	0.0624308109477841
CRYBA4	0.589579444060621	-0.226463284903472
CRYBB1	0.818375251730879	-0.909190654270333
AC079586.1	0.848759352629026	-1.03112694255341
AF213884.1	0.780332652251246	-0.773317172007962
RP1-217P22.2	0.58948757147687	-0.226227019147236
AP000889.2	0.58947654676682	-0.226198668105353
AP000889.3	0.474988607799615	0.0627353901788252
RP11-201A3.1	0.2968	0.533626456849081
RNU6-1230P	0.58943612282997	-0.226094715840438
CTD-2213F21.2	0.474951858766114	0.0628276880632317
DTD2	0.474951858766114	0.0628276880632317
UBBP2	0.589318525922768	-0.225792323138674
Z98049.1	0.670838906936748	-0.442230819667129
C3ORF79	0.780012935659792	-0.7722369026666
AC144836.1	0.732070146555146	-0.61908599814236
RNU7-14P	0.2965	0.534493710171358
CTB-99A3.1	0.732029722618295	-0.618963271877201
ISCA1P3	0.731978273971394	-0.618807088294188
RP11-120B7.1	0.670555939378794	-0.441448798336659
CTD-2130F23.1	0.2964	0.534782883937982
CTD-2130F23.2	0.474481471137309	0.0640091485301036
CTD-2194L12.3	0.731934175131194	-0.618673228664894
SNORA79	0.588829763777213	-0.224535724350388
MEIOB	0.848193417513119	-1.02871596623691
STK32C	0.960410266209999	-1.75546695854275
ADAMTS19-AS1	0.588767290420262	-0.224375132054281
RN7SL618P	0.474389598553558	0.0642399129057294
CTD-2017C7.2	0.2964	0.534782883937982
RP11-109J4.1	0.2963	0.535072102430854
C1QA	0.474301400873157	0.0644614499246209
LRG_22	0.474301400873157	0.0644614499246209
RP11-288G3.3	0.670306045950992	-0.440758406523614
RP11-288G3.4	0.670306045950992	-0.440758406523614
BAIAP2	0.909983242440724	-1.34065184793141
BAIAP2-AS1	0.670276646724191	-0.440677197773717
CDC42SE2	0.848002322538917	-1.02790321962324
PRSS16	0.474176454159256	0.0647752994530067
OR2AE1	0.474161754545855	0.0648122233458196
BRAP	0.588436549118758	-0.223525033843441
C1QTNF7	0.945192491437475	-1.59992592576425
RP11-484O2.1	0.923811903746931	-1.43118852106172
RP11-540N6.1	0.847877375825016	-1.0273721752895
AC002115.5	0.588271178468006	-0.223100045344048
RP3-522P13.1	0.296	0.53594002664749
RP3-522P13.3	0.473886136794602	0.0655045627526895
CSRP2BP	0.847715680077614	-1.02668537122324
RPL7L1P4	0.473834688147702	0.0656338029096417
NCMAP	0.945060194916874	-1.59873449192111
RP11-496D1.2	0.588109482720604	-0.222684539992482
RP4-594I10.3	0.872462479236796	-1.13810882987155
RP11-84H6.1	0.2957	0.536808354771663
RPL4P5	0.892615649208426	-1.24055901173902
RP11-323C15.2	0.2956	0.537097887415148
SLC20A1	0.730879477869732	-0.615475045740831
RN7SL348P	0.473309176968646	0.0669539619694798
RNU6-979P	0.587576621734848	-0.221315532646884
RPS2P5	0.473217304384895	0.067184770926682
RP11-712P20.2	0.473209954578195	0.0672032357977144
SSR2	0.2954	0.537677087834807
RP4-724E16.2	0.847208543415308	-1.02453443843975
ZNF217	0.669122727072278	-0.437492042414744
RNA5SP183	0.2953	0.537966755687616
RP1-302D9.1	0.730545061664878	-0.614462302372034
RP11-807H7.1	0.668975730938276	-0.437086609345275
RP11-807H7.2	0.668975730938276	-0.437086609345275
AKR7L	0.2952	0.538256468686888
CCDC136	0.778329829925473	-0.766564750399553
OPN1SW	0.587146658042893	-0.220211187755179
RP11-324H6.5	0.47284981404989	0.0681080426713266
SLC9A3P3	0.2951	0.538546226871022
HDGFRP2	0.778260006761822	-0.766329975982284
PLIN4	0.778260006761822	-0.766329975982284
AP003558.1	0.668733187317174	-0.436417801783723
RP11-12D24.6	0.730151847006424	-0.613272299774257
CTC-534A2.2	0.295	0.53883603027845
TRIM23	0.472666068882388	0.0685697002668887
PLA1A	0.730078348939423	-0.613049965735866
TGIF2P1	0.472599920622088	0.0687359005737487
RP11-561I11.3	0.586701994737538	-0.219069369890409
RP5-947P14.1	0.668343647562069	-0.435344064539917
RP5-947P14.2	0.472412500551236	0.0692068117694686
ATPAF2	0.2948	0.539415772917085
GID4	0.2948	0.539415772917085
ASB6	0.729777006864719	-0.612138712761529
NTMT1	0.777752870099516	-0.764626037864282
RP11-483H20.4	0.586562348410237	-0.218710841456582
AC002465.2	0.586540298990136	-0.218654234274912
CASC2	0.729714533507769	-0.611949858084471
RP11-713P17.3	0.668108453747666	-0.434696013355905
RNU6-636P	0.472173631833483	0.0698070149646697
RP11-481N16.1	0.2946	0.539995696910916
PLA2G2C	0.668090079230916	-0.434645392048196
ATP8A2P1	0.729585911890517	-0.611561108335691
RP11-20F24.2	0.472107483573182	0.0699732295173522
RP11-96A1.4	0.667921033676814	-0.434179728252051
RP11-507J18.1	0.2944	0.540575802568598
ATF7IP	0.908546355230857	-1.33185667674521
PLBD1	0.87109909009393	-1.13160195025243
RP1-72A23.3	0.471784092078378	0.0707858619120917
DNAJC19P6	0.58600743800438	-0.217286439981151
AL133167.1	0.58592659013068	-0.217078948147588
RP11-185P18.2	0.471706919108027	0.0709797924403356
RP1-142L7.8	0.471596672007526	0.0712568406847361
CTD-2176I21.2	0.667483720178159	-0.432975512645714
RP11-526P6.1	0.471581972394126	0.0712937808634363
RP5-1103B4.3	0.585779593996678	-0.216701714204435
SETP14	0.585717120639727	-0.216541399119321
ONECUT1	0.845790030722192	-1.01854308036523
AC091559.1	0.471343103676373	0.0718940724388604
AC010376.1	0.294	0.541736560112817
KRTAP9-4	0.294	0.541736560112817
RP1-155G6.4	0.294	0.541736560112817
MOAP1	0.585371679724823	-0.215655051339886
FAM220A	0.585353305208073	-0.215607909932787
BZW2	0.970012788663658	-1.88098159400993
RP11-353H3.1	0.2939	0.542026863522539
RP4-640E24.1	0.666836937188552	-0.431195637601892
RP11-127O4.2	0.2938	0.542317212619345
RP11-433J20.1	0.814700348380838	-0.895351341046036
TBCE	0.814689323670788	-0.89531008134771
RP11-457M11.6	0.470883740757618	0.0730485523224783
AC005104.3	0.470828617207367	0.0731870964210574
SEPT2	0.584971115259669	-0.214627477125176
NPHS1	0.584798394802217	-0.214184464647525
RP11-423C15.3	0.2936	0.542898048029712
CTB-70G10.1	0.7281086007438	-0.607102639650645
IPO4	0.776168986755648	-0.759318545074595
REC8	0.7280865513237	-0.607036186880509
RP11-468E2.2	0.776168986755648	-0.759318545074595
RN7SL437P	0.666447397433447	-0.430124326496651
MTERFD2	0.845231445412986	-1.0161937980809
IER5L	0.470468476679063	0.0740922858910521
RP11-247A12.7	0.2934	0.543479066655261
RP11-247A12.8	0.470468476679063	0.0740922858910521
FSCN1	0.2934	0.543479066655261
AC091171.1	0.666201178908995	-0.429447431640681
FAM160B2	0.727836657895897	-0.606283242703378
HR	0.584467653500713	-0.213336260105932
NUDT18	0.584467653500713	-0.213336260105932
MIR4650-1	0.2933	0.543769644771173
TYW1	0.775790471710594	-0.758053331071747
RP11-439E19.10	0.2932	0.54406026880788
EXTL1	0.2932	0.54406026880788
SLC30A2	0.47017815931441	0.0748220236057843
RP11-98E6.1	0.47016345970101	0.0748589734073667
DENND1B	0.977638213114995	-2.00724507976059
MANSC4	0.665874112510841	-0.428548576931805
AC000403.1	0.470049537697159	0.0751453378388914
KCTD12	0.470049537697159	0.0751453378388914
AC079741.2	0.665855737994091	-0.428498089753841
RP11-527F13.1	0.469979714533508	0.0753208545671439
RP11-202K23.1	0.943494686089756	-1.58480508014082
RP11-565P22.2	0.469957665113408	0.0753762813841941
GVINP2	0.584019315292008	-0.212186716602539
ACTBP11	0.293	0.544641654799999
RP11-313F23.3	0.293	0.544641654799999
RP5-871G17.5	0.469821693689456	0.0757180852128794
INHBC	0.469806994076056	0.0757550375072997
RP11-756H6.1	0.2929	0.544932416833654
C7ORF71	0.583887018771406	-0.211847560682488
TMSB4XP3	0.583850269737906	-0.211753355030795
CERS2	0.469671022652104	0.0760968511411303
RP11-316M1.12	0.469671022652104	0.0760968511411303
RP11-316M1.3	0.469671022652104	0.0760968511411303
SETDB1	0.583762072057505	-0.211527269132176
DEFA6	0.813612576989225	-0.891287699260479
GS1-24F4.3	0.813612576989225	-0.891287699260479
LINC01013	0.775239236208088	-0.756212953524789
RP11-131N11.4	0.583732672830705	-0.211451909569184
RP11-479J7.1	0.727098002322539	-0.604059634127605
RPL21P12	0.583695923797204	-0.211357711804054
RP11-1O2.1	0.890124064737097	-1.22718818119017
PLEKHM1	0.2928	0.545223224944594
RP11-171G2.1	0.2927	0.545514079172023
RP11-279O17.3	0.869364535712711	-1.12339227652804
ZNF263	0.469450528451102	0.0766511624374322
RPL7P1	0.2926	0.545804979555185
RP11-282C5.1	0.469377030384101	0.076835938095005
RP11-268F1.3	0.583446030369401	-0.21071721668974
MRPS27	0.86933513648591	-1.12325378152837
ANKRD66	0.665139131840833	-0.42652993999215
RNU6-1271P	0.665128107130782	-0.426499673685707
RP11-453D16.2	0.5833651824957	-0.210510016201035
CTD-2568P8.1	0.4692667832836	0.0771131065021823
LIN9	0.665069308677182	-0.426338259982082
RP11-151E14.1	0.665047259257082	-0.42627773270711
RAB11FIP3	0.907083743697541	-1.32300861589632
RP11-501O2.5	0.583229211071749	-0.210161563027337
RNU6-1278P	0.2924	0.546386918945845
KRT72	0.774728424642432	-0.754509820544084
IMPG2	0.774684325802231	-0.754362890126708
RP11-89M20.2	0.583082214937747	-0.209784885595229
FPGS	0.2923	0.546677958031998
RP11-228B15.4	0.469016889855797	0.0777413768579338
RP11-79C6.1	0.583045465904247	-0.209690720889969
THAP2	0.583027091387497	-0.209643639234629
OR2S2	0.664764291699128	-0.425501104523946
MIR661	0.2923	0.546677958031998
PLEC	0.664720192858928	-0.425380094683489
AC098820.3	0.72633729732908	-0.601772766594852
AC098820.4	0.582938893707096	-0.209417653755739
LRG_108	0.843805582913169	-1.01022222360484
SMARCAL1	0.843805582913169	-1.01022222360484
RNA5SP475	0.72631157300563	-0.601695487962272
AC023798.1	0.664654044598627	-0.425198591600825
RP11-104O19.2	0.2922	0.546969043431193
RP11-552O4.1	0.468829469784945	0.0782125997499275
RP11-552O4.2	0.582869070543445	-0.209238756170007
RNU6ATAC33P	0.664573196724926	-0.424976773520001
SLC16A6	0.774397683340928	-0.753408239028502
RP1-283K11.3	0.2921	0.547260175182845
MRAS	0.726157227064928	-0.601231891595115
RP11-511B23.1	0.868864748857105	-1.12104078484837
RNU6-897P	0.468664099134193	0.0786283990742886
PLA2G1B	0.582670625762542	-0.208730346939839
RNU6-1088P	0.2921	0.547260175182845
SIRT4	0.2921	0.547260175182845
RP4-583P15.11	0.2919	0.547842577901345
ABCD4	0.582372958591189	-0.207967834200378
AC005519.4	0.582372958591189	-0.207967834200378
LINC00701	0.46838113157624	0.0793399094905926
MIR23A	0.2917	0.548425166503498
MIR24-2	0.2917	0.548425166503498
MIR27A	0.2917	0.548425166503498
ZSWIM4	0.468241485248938	0.0796910592815087
C9ORF72	0.868556056975702	-1.11959148440886
OR4D8P	0.468197386408737	0.0798019507286426
RNU6-779P	0.468197386408737	0.0798019507286426
FGFR3	0.2917	0.548425166503498
RP11-66B24.4	0.468098164018286	0.0800514600747689
PIAS1	0.868467859295301	-1.11917783027455
FBXL21	0.773794999191521	-0.751403259614173
LECT2	0.81226388745976	-0.886269676750304
AL157884.1	0.582005468256185	-0.207026627159195
ARHGAP19	0.843133075600112	-1.00741820012116
RP11-139B1.1	0.663698569727616	-0.422578438662355
USP32	0.843096326566611	-1.00726520299911
MIR3170	0.663614046950565	-0.422346795773068
RP11-381K7.1	0.663599347337165	-0.422306512366811
TRIM4	0.663569948110365	-0.422225947610071
EHBP1L1	0.581733525408282	-0.206330252048389
FAM89B	0.2915	0.549007941305861
LTBP3	0.2915	0.549007941305861
SSSCA1	0.2915	0.549007941305861
SSSCA1-AS1	0.2915	0.549007941305861
LRP5L	0.581700451278131	-0.20624556460908
RP11-421N8.2	0.842894206882359	-1.00642413993243
HNRNPA1P48	0.663345779006012	-0.421611731401813
TEX30	0.581513031207279	-0.205765697039997
AC002076.10	0.2913	0.549590902625546
RP11-115M14.1	0.2912	0.549882453328635
RP11-513M1.1	0.66313263461171	-0.421027870031132
RP11-790I12.3	0.467370533154978	0.0818813485744256
RP11-790I12.4	0.467370533154978	0.0818813485744256
NFATC3	0.773115142071763	-0.749145164243293
DYNLT3P1	0.581219038939276	-0.205013058999894
CDC42EP1	0.724650516691411	-0.596713067481567
RP11-550A5.2	0.581049993385174	-0.204580344734623
MLK7-AS1	0.987428155639507	-2.23918796290132
MLTK	0.99469343956254	-2.55518554073276
RP11-510M2.6	0.580969145511473	-0.204373407979088
RP11-838N2.5	0.811267988651898	-0.88257854898997
SIRPAP1	0.466892795719473	0.0830829392589885
LINC00675	0.580778050537271	-0.203884319510312
RP11-963H4.5	0.466870746299372	0.0831384001733724
RP11-103C3.2	0.466848696879272	0.0831938613434811
AC007535.1	0.772582281086007	-0.747377972723655
MDC1	0.466786223522321	0.0833510027157149
MDC1-AS1	0.2908	0.55104912402414
OR2Y1	0.580653103823369	-0.203564557270732
RNU1-17P	0.2908	0.55104912402414
AC011313.1	0.662353555101501	-0.418894974808562
SNX20	0.46666862661512	0.0836468038266767
RP11-585K6.2	0.580553881432918	-0.203310643261493
SOGA3	0.992922136147819	-2.45328717618051
RNU6-339P	0.580432609622367	-0.203000321715032
RNU6-796P	0.580432609622367	-0.203000321715032
RP11-255M6.1	0.580432609622367	-0.203000321715032
RP11-718B12.1	0.466506930867718	0.0840535423103813
RP11-718B12.2	0.724018433315204	-0.59482099299812
NBPF12	0.2906	0.55163274065979
RP4-704D21.2	0.2906	0.55163274065979
RPL10AP6	0.466415058283967	0.0842846499123981
GDF10	0.810856399476694	-0.881056572085249
AC124057.5	0.2904	0.552216545246699
TRPM5	0.580168016581164	-0.202323324329678
ZNF324	0.2904	0.552216545246699
ZNF324B	0.2904	0.552216545246699
AC008581.1	0.579987946317012	-0.201862643039296
RP1-159G19.1	0.661692072498493	-0.41708552111238
NMRK2	0.723496597039498	-0.593260534908872
DAND5	0.465970394978612	0.0854032745555967
ASIP	0.723463522909348	-0.593161681339968
RP4-785G19.5	0.57981522585956	-0.201420805318035
RP11-111E14.1	0.723445148392597	-0.593106765195146
CYP4B1	0.919681312381484	-1.40293113547119
AC011193.1	0.723397374649047	-0.592963991588669
HMGN2P23	0.2902	0.552800538105071
IL36G	0.465860147878111	0.0856806359875368
AC061975.7	0.2902	0.552800538105071
CTD-2008P7.10	0.2902	0.552800538105071
PYY2	0.2902	0.552800538105071
LINC00636	0.90523894221582	-1.31199412873997
RP11-262A12.1	0.771696629378647	-0.744445929578843
RNA5SP198	0.46579399961781	0.0858470560092429
LYSMD1	0.579613106175308	-0.200903811095609
SCNM1	0.66143850416734	-0.416392259428109
TNFAIP8L2	0.579613106175308	-0.200903811095609
RP1-17K7.2	0.66143482926399	-0.416382213629165
RP1-17K7.3	0.723276102838495	-0.592601620548834
FCF1P7	0.46574622587426	0.0859672497255458
DNAI1	0.810290464360787	-0.878967179945092
NOL7	0.465658028193858	0.0861891490813439
AL583784.1	0.661221684869688	-0.415799629142806
RPS29P20	0.2899	0.553676881103456
MOB3A	0.771417336724044	-0.743522628824109
EFCAB3	0.661151861706037	-0.415608813193668
RNU7-52P	0.579333813520704	-0.200189507405514
RP11-51L5.2	0.579333813520704	-0.200189507405514
GLULP3	0.465386085345955	0.0868733655266178
RP11-635N19.1	0.660953416925135	-0.41506657676404
DUTP5	0.465257463728704	0.0871969955607366
TPT1P6	0.465257463728704	0.0871969955607366
AP4M1	0.465250113922004	0.0872154889810692
MCM7	0.465250113922004	0.0872154889810692
MIR106B	0.465250113922004	0.0872154889810692
MIR25	0.465250113922004	0.0872154889810692
MIR93	0.465250113922004	0.0872154889810692
TAF6	0.2897	0.554261346045088
RPL7P24	0.2897	0.554261346045088
GPR3	0.465235414308604	0.0872524759112259
RP11-552C15.1	0.465213364888503	0.0873079565302875
AC073316.1	0.809904599509033	-0.877544791808921
RFKP1	0.660828470211233	-0.41472523125052
ECHS1	0.2897	0.554261346045088
CTC-499B15.6	0.722651369268988	-0.59073609159144
ZNF823	0.722651369268988	-0.59073609159144
ACTR3P3	0.465092093077952	0.0876131047435626
RNA5SP353	0.465077393464552	0.0876500929595816
RNU6-590P	0.578859750988549	-0.198977304462521
OR4C14P	0.578826676858399	-0.198892743094827
RP11-508N22.8	0.465022269914301	0.0877887998380846
CTD-2534I21.9	0.464985520880801	0.0878812720286076
AP006216.10	0.578709079951197	-0.198592091967564
AP006216.11	0.578709079951197	-0.198592091967564
ZNF259	0.578709079951197	-0.198592091967564
CTC-573M9.1	0.941624160284585	-1.56855493760712
RPL30P10	0.46487894868365	0.0881494456336678
AL592494.5	0.2895	0.554846000383363
RP11-343N15.2	0.2895	0.554846000383363
