gene	p	score
FURIN	0.509540619090833	-0.0239170655722571
CTD-2541J13.2	0.590007235918942	-0.227563590127202
DSEL	0.654079099387945	-0.396356839748927
WDR11-AS1	0.954513654298975	-1.6902889326088
RP4-799P18.4	0.509420686732683	-0.0236163548139199
RP11-270M14.4	0.509408693496868	-0.02358628385599
C1ORF228	0.509332736336706	-0.0233958349499304
RNU5F-1	0.402373061593261	0.247209461642263
PRODH	0.784673444177484	-0.788074531192144
ALKBH2	0.2451	0.68999075692171
USP30	0.509284763393446	-0.0232755518679714
CYP3A5	0.509180822016383	-0.023014939676644
RP11-513N24.1	0.402217149527666	0.247612421437299
ARL5AP2	0.2451	0.68999075692171
RHAG	0.509124853582579	-0.0228746106837393
RP11-206P5.1	0.245	0.690308823933034
RP11-238F2.1	0.245	0.690308823933034
AC007229.3	0.40210521266006	0.247901750699051
TMED1	0.2449	0.69062696079591
NAT9	0.589579477174873	-0.226463370064603
R3HDM4	0.402089221678973	0.247943085144275
RP11-463J7.3	0.2449	0.69062696079591
KRT18P67	0.401993275792453	0.248191100714501
RC3H2	0.508920968573724	-0.0223634159982806
RP11-789C2.1	0.748657757025038	-0.670271885524505
RP3-468B3.4	0.508876993375736	-0.0222531590917694
BMP3	0.748597790845963	-0.670083726326762
FAM73A	0.508837015923019	-0.0221529257751797
FAM83G	0.401873343434303	0.248501141649358
RP11-28B23.1	0.2448	0.690945167573238
SLC5A10	0.74856580888379	-0.669983384454517
RP11-242F24.1	0.2448	0.690945167573238
AC016561.1	0.401849356962673	0.24856315270195
ALKBH5	0.401809379509956	0.248666506580476
RP11-442N1.2	0.508633130914164	-0.0216417393011263
ZNRD1	0.653175608956549	-0.393908246078569
AC104169.1	0.2445	0.69190020802199
TARM1	0.2445	0.69190020802199
IFT80	0.705050351601697	-0.538981968066033
UFL1-AS1	0.879603903398483	-1.17300900840991
RNU6-997P	0.401365629784801	0.249813913298558
EBAG9	0.588671988998205	-0.224130163979975
ATMIN	0.40128967262464	0.250010349179152
YTHDC1	0.508057455595044	-0.0201984193442837
RP11-320P7.2	0.507933525491623	-0.0198877102382672
BAG3	0.747602352273318	-0.666963739168895
FBLIM1	0.652324089213683	-0.391602660824659
RP11-723G8.2	0.860594624631708	-1.08299475585647
EIF4EBP2	0.507697658520594	-0.0192963659287614
RP11-554A11.9	0.2441	0.693174577917526
RP11-203H2.1	0.2441	0.693174577917526
RP11-203H2.2	0.2441	0.693174577917526
VENTX	0.40076197024878	0.251375328418678
IFITM3	0.400741981522421	0.251427041369198
RP11-326C3.12	0.507533750964456	-0.0188854357337311
AL442639.1	0.400626046909543	0.251726989746499
FAM161A	0.587744512095178	-0.221746825667584
RP11-681L4.1	0.400518107787208	0.252006272388357
CCL16	0.400510112296665	0.252026960773143
C4ORF51	0.812901523540723	-0.888639318447653
ZNF827	0.947221766923455	-1.61849266574464
RP5-837M10.4	0.400470134843948	0.252130404315338
AC091096.1	0.2439	0.693812185132763
RP11-187E13.1	0.400458141608133	0.252161437904051
RPL7AL2	0.40045014611759	0.252182127098109
RP3-380E11.2	0.507185947125821	-0.0180134723823317
AC004869.3	0.400422161900688	0.252254540127451
RBM38	0.587592597774855	-0.22135657167247
HSA-MIR-7162	0.400386182193243	0.252347644537451
RP11-1O10.1	0.400386182193243	0.252347644537451
NLGN2	0.507054021531856	-0.0176827312814673
RMND5A	0.507026037314954	-0.0176125743281451
AC006273.5	0.2437	0.694450074537328
AC006273.7	0.2437	0.694450074537328
AL445531.1	0.507014044079139	-0.0175825070889935
KRT18P13	0.507014044079139	-0.0175825070889935
AC099522.1	0.2437	0.694450074537328
FOXD1	0.2437	0.694450074537328
RP11-79P5.2	0.2437	0.694450074537328
MOXD1	0.78257862565513	-0.78093156023282
NPM1P14	0.2437	0.694450074537328
RP11-156N15.1	0.400110337769498	0.253061517755243
RP11-123I22.1	0.2436	0.694769125219838
CTB-12O2.1	0.990509352725063	-2.34589812967384
NBPF18P	0.587208814228775	-0.220370816845974
S100A10	0.40001838962825	0.253299504138066
CST8	0.2435	0.6950882466409
RP11-344A16.2	0.399954425703903	0.253465068343549
CEP68	0.651120767886912	-0.388348075707949
HLA-F	0.782174853382692	-0.779559345805339
HLA-F-AS1	0.782174853382692	-0.779559345805339
RPL23AP1	0.587016922455735	-0.219878019782363
SH2D2A	0.39985048432684	0.253734124998834
RP11-761B3.1	0.930351281877021	-1.47841237070433
RP11-462L8.1	0.782058918769814	-0.779165614849163
SIRPB3P	0.878264658732475	-1.16635564833316
RP11-80H5.2	0.2433	0.6957267019543
RP11-80H5.5	0.2433	0.6957267019543
RP11-80H5.6	0.2433	0.6957267019543
SNORD115	0.586845019409053	-0.21943660108871
TMEM201	0.39970656549706	0.254106695313618
ACOX2	0.399698570006516	0.254127394698215
RP11-359I18.1	0.399698570006516	0.254127394698215
TUBB2A	0.399606621865268	0.254365445449708
LINC00710	0.702999508277332	-0.533047090176768
RP1-251M9.2	0.399578637648366	0.254437898538983
RP11-45I20.1	0.399570642157823	0.254458599666942
AC005538.5	0.586653127636013	-0.21894390513483
RP11-328J6.1	0.837375720093867	-0.983729441585627
LARS2	0.781675135223734	-0.77786309036505
RP11-290L1.6	0.399330777441523	0.255079684256926
CASP4	0.586385278702812	-0.218256272529872
RP11-498D10.6	0.243	0.696684917063051
NEDD8	0.243	0.696684917063051
NSG1	0.89384387205616	-1.24723250956858
RP1-140J1.1	0.399062928508321	0.255773345031552
AL137855.1	0.585905549270212	-0.217024949414154
SUCLA2P1	0.398839054773108	0.256353215622102
TMPOP1	0.398839054773108	0.256353215622102
GJA3	0.781079471178255	-0.775844073098454
PSMD6	0.505307006848138	-0.0133030857879398
RP11-245J9.6	0.2427	0.697643772278797
SNORD94	0.2427	0.697643772278797
BID	0.745143738931243	-0.659285390456125
RP11-644K8.1	0.505227051942704	-0.0131026510922487
AC069287.1	0.585649693572825	-0.216368378388749
BET1L	0.649741545768187	-0.384622787658021
ODF3	0.585649693572825	-0.216368378388749
RIC8A	0.649741545768187	-0.384622787658021
RP11-304M2.5	0.585649693572825	-0.216368378388749
HNRNPA1P36	0.505187074489988	-0.0130024339423036
RP13-923O23.6	0.505187074489988	-0.0130024339423036
SNX16	0.70194010578034	-0.529988666920101
WASF3-AS1	0.585529761214675	-0.216060642843128
PLA2G2A	0.398511239660831	0.257202467449315
RN7SL304P	0.649573640466777	-0.384169639603428
RP11-416K24.1	0.505031162424393	-0.012611588295994
RP11-416K24.2	0.585461799545057	-0.215886268451213
ZNF567	0.504999180462219	-0.0125314150701645
ZNF850	0.585429817582883	-0.215804212185502
RP11-21G15.1	0.2425	0.698283365562588
LPIN3	0.585401833365982	-0.21573241414497
AL445199.1	0.2425	0.698283365562588
GPR123-AS1	0.2425	0.698283365562588
YWHAQP5	0.2425	0.698283365562588
RP11-64K12.10	0.2425	0.698283365562588
PPP1R10	0.398415293774311	0.257451064028397
LRG_161	0.504863257122983	-0.0121906797527891
PMS2	0.504863257122983	-0.0121906797527891
EIF4BP6	0.2424	0.698603269340075
RP13-514E23.1	0.398235395237086	0.257917225514487
MICD	0.744592050083753	-0.657567786423675
AL118509.1	0.2423	0.698923244627505
IKBKB	0.504651376623584	-0.0116595363307777
FLRT1	0.649137886232165	-0.382993980172344
RP11-21A7A.3	0.398131453860023	0.258186588804118
PROKR1	0.398095474152578	0.258279834306615
RP11-246K15.1	0.893072307218729	-1.24303378068165
CLK1	0.504571421718151	-0.0114591057136764
RNA5SP115	0.2423	0.698923244627505
CTB-55O6.4	0.2423	0.698923244627505
IL27RA	0.398039505718775	0.258424887330119
RLN3	0.2423	0.698923244627505
COPA	0.649001962892928	-0.382627369081203
DCAF8	0.398015519247145	0.258487054575978
PEX19	0.2423	0.698923244627505
RNU4-69P	0.397999528266058	0.25852849996154
CASKIN2	0.2422	0.699243291489631
KIAA0195	0.504463482595816	-0.0111885251093111
NADSYN1	0.780215958199575	-0.772922777636918
RP11-684B2.3	0.397971544049156	0.258601030454899
NDUFAF2	0.780151994275229	-0.772706647855652
AC009299.1	0.397903582379538	0.258777181603502
TRBV25OR9-2	0.58467824147181	-0.213876306930387
AC074091.13	0.2421	0.699563409991277
PMF1	0.504247604351146	-0.0106473663382235
PMF1-BGLAP	0.504247604351146	-0.0106473663382235
RP1-16A9.1	0.504083696795008	-0.0102364886215135
DHODH	0.584354424104805	-0.213045912290059
FAM105B	0.58422249851084	-0.212707645507782
TMEM71	0.809695331832846	-0.876774124267537
STRA8	0.503703910994199	-0.00928446141170691
ZNF583	0.397271938626615	0.260414736057756
RP11-588L15.2	0.2417	0.700844601692122
ALG10B	0.2416	0.701165079366303
HIST1H3F	0.503464046277899	-0.00868318545896059
HIST1H4G	0.503464046277899	-0.00868318545896059
LRG_88	0.58376675554987	-0.211539274522699
NCF2	0.58376675554987	-0.211539274522699
SMG7	0.779116578249867	-0.769213051823847
S100A8	0.2415	0.70148562907049
SHISA2	0.583654818682263	-0.211252350439719
RP11-20I20.2	0.583594852503188	-0.211098648264761
TMED11P	0.583594852503188	-0.211098648264761
PTCHD2	0.778880711278839	-0.768418526096985
RP11-883G14.1	0.647618743028932	-0.378899475180514
SLC22A2	0.891960934033205	-1.23702410988279
MYF5	0.396916139297436	0.261337463251241
RNF183	0.583522893088298	-0.210914212237181
FEN1	0.39687616184472	0.26144115435591
MIR611	0.39687616184472	0.26144115435591
RP5-925F19.1	0.396872164099448	0.261451523620965
TNFRSF21	0.808991728665033	-0.874186782906896
RP11-480N24.3	0.503080262731819	-0.00772115037374372
ZNF318	0.808879791797426	-0.873775699894672
RPS6KA1	0.742809055692589	-0.652029892798031
AC022819.2	0.396716252033853	0.26185594689778
AC073218.1	0.928296440807385	-1.4632202613647
RNA5SP293	0.2413	0.702126944830308
RBAK	0.396504371534455	0.262405616432639
RBAKDN	0.2412	0.702447711016836
RBAK-RBAKDN	0.502832402524976	-0.00709983990158813
C4ORF6	0.2412	0.702447711016836
KLHL22	0.778484934496944	-0.767086427504665
TRGV5P	0.2411	0.702768549495165
TRGV6	0.2411	0.702768549495165
C22ORF24	0.502748449874271	-0.00688939666534108
RP11-474G23.1	0.699337573608485	-0.522496255693445
WDR92	0.6470870429078	-0.377467901340109
MIR759	0.396328470742501	0.262862006089242
RP11-155G15.2	0.875270347523996	-1.15166367419426
YTHDF1P1	0.2411	0.702768549495165
RP11-883G14.4	0.241	0.703089460330929
RPL21P4	0.396172558676906	0.263266579059657
PPP2R3C	0.396020644356583	0.263660819816054
EEF1B2	0.2409	0.703410443589834
SNORA41	0.2409	0.703410443589834
SNORD51	0.2409	0.703410443589834
IGLL1	0.58263939138326	-0.208650330368863
KB-208E9.1	0.58263939138326	-0.208650330368863
LRG_69	0.58263939138326	-0.208650330368863
CTD-2023N9.1	0.95778780767647	-1.72557230908471
TRBV7-1	0.2408	0.703731499337665
RP1-111D6.2	0.582491474808208	-0.20827141421931
IRAK3	0.502084824159174	-0.00522590297154413
RNU6-951P	0.395804766111913	0.264221127198741
ENOSF1	0.646395432975802	-0.375606935342662
RP11-806L2.6	0.2407	0.704052627640276
RP11-883G14.2	0.582283592054081	-0.207738933941766
OR10T2	0.501932909838851	-0.00484510541082197
RP11-421L10.1	0.395684833753763	0.264532444913393
LYPD2	0.2407	0.704052627640276
CLVS2	0.582115686752672	-0.207308896720218
RP11-73O6.3	0.395536917178711	0.264916438744151
RANP7	0.2405	0.704695102173643
RP11-82L7.4	0.807524556150331	-0.868810319630292
OGDHL	0.581931790470175	-0.206837947554525
KCNG1	0.2404	0.705016448536485
RP5-955M13.4	0.2404	0.705016448536485
RP11-199F6.4	0.2404	0.705016448536485
AC068134.10	0.395349023150943	0.265404271030438
A2M	0.501501153349511	-0.00376284231009191
RNU6-921P	0.501489160113696	-0.00373277951496123
AKT1S1	0.2403	0.705337867718282
TBC1D17	0.2403	0.705337867718282
TSEN15P1	0.2403	0.705337867718282
RP11-530A18.1	0.2403	0.705337867718282
ENHO	0.2403	0.705337867718282
RP11-296L22.8	0.2403	0.705337867718282
RP11-397O4.1	0.2402	0.705659359785265
HMGN2P46	0.395133144906273	0.265964837179326
RP11-96O20.2	0.2402	0.705659359785265
RP4-591L5.1	0.581456058782846	-0.20561983508511
RP11-267N12.3	0.832958211568675	-0.965921272601324
RP1-290I10.5	0.581380101622685	-0.205425374828778
TMPO	0.6976705138302	-0.517712361318386
TACC1P1	0.581328130934153	-0.205292327550561
TUBB3P2	0.394889282444701	0.266598169864182
AL669914.1	0.581252173773992	-0.205097880372259
AC079741.2	0.24	0.706302562840088
AC092162.2	0.24	0.706302562840088
MTNR1B	0.394689395181118	0.267117374764988
RP11-315O8.1	0.2399	0.706624273960766
C19ORF24	0.2399	0.706624273960766
EFNA2	0.2399	0.706624273960766
AL732479.1	0.500633642625559	-0.0015883071890463
DCTN4	0.500585669682299	-0.00146805671256832
NCOA5	0.69709483851108	-0.516063122884854
SCG2	0.2397	0.707267915721318
AC107079.1	0.2397	0.707267915721318
GIMAP8	0.500213879372034	-0.000536116106982505
MPHOSPH8	0.2396	0.707589846494484
AD000091.2	0.580284719418248	-0.202621913007647
AD000091.3	0.580284719418248	-0.202621913007647
RPL23AP2	0.580284719418248	-0.202621913007647
ZSCAN18	0.64430461219872	-0.369988880386544
AC064853.3	0.644284623472362	-0.369935227089255
ATP1B3	0.644276627981818	-0.369913766068521
RNA5SP26	0.2395	0.707911850618564
AC093901.1	0.58012081186211	-0.202202554373231
LINC00383	0.499894059750301	0.000265552828438063
MIR3938	0.393937819070045	0.269070230983227
RP11-151E14.1	0.393909834853143	0.269142963487273
IFT74	0.831858831618967	-0.961536789449032
PSME4	0.775610555646615	-0.757452373904266
RN7SL664P	0.2393	0.708556079186888
RP11-707F2.2	0.2393	0.708556079186888
CTD-2566J3.1	0.2393	0.708556079186888
RP1-125N5.2	0.393725938570646	0.269620955383414
AC090043.1	0.393705949844288	0.269672914734377
AC007040.2	0.393697954353744	0.269693698678613
AC007040.8	0.739490927117106	-0.641776753035972
KLF3	0.696171359353325	-0.513420396149994
ETV3L	0.393625994938855	0.269880759420499
RN7SL526P	0.393598010721953	0.269953507814636
LRRC37A17P	0.499458305515689	0.00135782712782208
FUT4	0.2392	0.708878303765032
RP11-696D21.2	0.393498067090161	0.270213335174014
RNU6-1221P	0.2391	0.709200601961891
BLM	0.83150703003506	-0.960137653763792
LRG_20	0.83150703003506	-0.960137653763792
RP11-400N13.3	0.39332616404348	0.270660280918514
C8ORF33	0.393318168552936	0.270681070407906
ABCB11	0.88928644244646	-1.2227421140348
ICA1L	0.695603679524748	-0.511797641809033
AC026471.6	0.2389	0.7098454194804
C16ORF58	0.393190240704243	0.27101371815577
SLC5A2	0.2389	0.7098454194804
RP11-17A4.4	0.57901743416713	-0.199380476142422
PC	0.695371810298991	-0.511135214366676
ADRBK2	0.498818666272222	0.00296116885132963
RP11-665C14.2	0.498666751951899	0.00334196347536506
RP11-829H16.5	0.2387	0.710490532280468
AC018742.1	0.392862425591966	0.271866265005332
RP11-128P17.2	0.392850432356151	0.271897459487186
RNU6-511P	0.2387	0.710490532280468
RP11-565N2.2	0.2387	0.710490532280468
PTGER3	0.970688531668139	-1.89101054448505
FOXP4	0.642677529873152	-0.365624969651288
RN7SL723P	0.392658540583111	0.272396607204045
RNU6-500P	0.392630556366209	0.272469405247121
ENOX1-AS2	0.2386	0.710813199579564
NRIP3	0.2385	0.711135940901378
RP11-355F16.1	0.774159374113	-0.752615082228345
MIR4513	0.2385	0.711135940901378
SST	0.392442662338441	0.272958229526164
TSEN15	0.498191020264571	0.00453445529205079
DYX1C1	0.774107403424469	-0.75244217277284
DYX1C1-CCPG1	0.852930946945923	-1.0490869405531
LIX1	0.694656213895363	-0.509092238065695
RP11-360A18.2	0.392358709687736	0.273176661450692
B3GNT5	0.578221882858068	-0.197346702872351
RNA5SP151	0.392342718706649	0.273218269009049
RP11-124G5.1	0.2384	0.711458756313512
NOX5	0.694536281537213	-0.508750047838102
RP11-809H16.2	0.642205795931095	-0.364361061778961
GS1-259H13.7	0.2383	0.711781645883648
RP11-136K14.2	0.392262763801216	0.273426313897449
RP11-63K6.7	0.2383	0.711781645883648
KCNJ11	0.578065970792473	-0.196948220099788
NCR3LG1	0.497963148784086	0.00510565103101299
RP1-239B22.5	0.497963148784086	0.00510565103101299
CTB-107G13.1	0.737759903414474	-0.636454553791747
EPB41L2	0.986355695387801	-2.20736443141492
SMLR1	0.497939162312456	0.00516577699194094
KLF5	0.773839554491267	-0.751551380498071
AC010894.4	0.392174813405239	0.273655176944857
RP11-123O22.1	0.902966726766104	-1.29864278854073
MIR4639	0.392130838207251	0.273769613843131
RNU6-889P	0.392034892320731	0.274019306795816
VPS26BP1	0.2381	0.712427647769039
RP1-68D18.2	0.497595356219092	0.0060275845902495
RP1-68D18.4	0.577666196265306	-0.195926612125539
AGFG1	0.391843000547691	0.274518743975098
EMR3	0.737236198783886	-0.634847926051508
AC025300.1	0.5775542593977	-0.195640598578542
AC114788.2	0.577538268416613	-0.195599740807373
SIN3B	0.641534174725455	-0.362562602895207
AC006372.4	0.497419455427139	0.00646851109884362
AC006372.5	0.238	0.712750760220043
AC003005.4	0.391747054661171	0.274768488237524
ZNF419	0.391747054661171	0.274768488237524
GBP6	0.693812689643041	-0.506686761695769
FTLP10	0.391723068189541	0.274830926980413
RP11-646E20.6	0.391723068189541	0.274830926980413
TMPRSS11BNL	0.391723068189541	0.274830926980413
BTD	0.641438228838935	-0.362305776036354
OR6N2	0.391679092991553	0.274945400792099
TMEM33	0.391639115538836	0.275049471020216
PRDX3P4	0.391619126812478	0.275101507251332
RP11-576I22.2	0.497243554635186	0.00690943886502436
GRIA2	0.57721844879488	-0.194782653856265
TTLL3	0.497155604239209	0.00712990324650215
ZKSCAN2	0.497127620022307	0.00720005107640959
PRPF4	0.497115626786492	0.00723011444290915
PPP1R1C	0.925585969513195	-1.4436833716047
TANGO2	0.87127260225233	-1.13242738878966
LGALS4	0.2376	0.714043955000183
RNU6-140P	0.2376	0.714043955000183
RP11-729I10.2	0.851735621109694	-1.04390626837023
AC142293.3	0.391163383851508	0.276288135753089
AREGB	0.2375	0.714367440280187
RP11-727M10.2	0.2375	0.714367440280187
KB-1639H6.4	0.736368688059934	-0.632190163841681
ETF1P1	0.391067437964988	0.276538001804111
AC026806.2	0.2374	0.714691000330829
CATSPERG	0.391031458257543	0.276631706023746
KCNK6	0.391031458257543	0.276631706023746
AC000111.3	0.576494856900708	-0.192934473592228
MIR887	0.2374	0.714691000330829
RP11-331G2.6	0.390875546191948	0.277037785723053
NTAN1P3	0.390863552956133	0.277069024514453
NTHL1	0.390851559720318	0.277100263576238
TNFSF14	0.390839566484503	0.27713150290844
FAM120A	0.772176492458253	-0.746033770735378
RP11-1058G23.1	0.2372	0.715338345017953
FRMD5	0.735912945098964	-0.630795708454434
B4GALNT2	0.692449458505403	-0.502805419473547
RP11-708H21.1	0.2371	0.715662129791599
FLOT1	0.390511751372226	0.27798548283397
TUBB	0.2371	0.715662129791599
KRTDAP	0.692365505854698	-0.502566640550614
RN7SKP5	0.390439791957336	0.278172968958562
AC068643.1	0.237	0.715985989610205
AC012306.2	0.237	0.715985989610205
RP11-109A6.2	0.390383823523533	0.278318798260021
ZNF888	0.390367832542446	0.278360464861735
RP11-737F10.1	0.2369	0.716309924542552
RABGGTB	0.2369	0.716309924542552
SNORD45A	0.2369	0.716309924542552
SNORD45B	0.2369	0.716309924542552
SNORD45C	0.2369	0.716309924542552
RP5-896L10.1	0.969817023198916	-1.87811120646325
L1TD1	0.639683218664673	-0.357612179131668
RP5-1155K23.4	0.57565932813893	-0.190801206089948
RP11-139I14.2	0.390187934005221	0.278829247450923
SYDE2	0.575583370978768	-0.190607315875965
S100A11	0.390147956552504	0.278933429677785
AC092168.2	0.639539299834893	-0.35722763348769
RP11-95I16.2	0.735341267525116	-0.629048255395381
RP13-488H8.1	0.2368	0.716633934657498
IL4I1	0.639343410316581	-0.356704308996511
PCNX	0.801995674439616	-0.848771141630826
RP11-379H18.1	0.2366	0.717282180711017
ANKRD24	0.82812493753523	-0.946781511183228
SIRT6	0.495176720329734	0.0120904637540989
RP11-330M19.1	0.2365	0.717606416787706
AC010145.4	0.801835764628749	-0.848196635386827
RP11-173D14.3	0.2365	0.717606416787706
PKHD1L1	0.638995606477947	-0.355775381568805
RP11-492M23.2	0.389568283488113	0.280444412856649
RPS6KB1	0.494908871396532	0.0127619133133195
RP11-680E19.2	0.2364	0.717930728323222
AC108059.4	0.389508317309038	0.280600757952326
KPNA3	0.638659795875126	-0.354878777340069
IQCH	0.734529725234967	-0.626570898210607
AC004053.1	0.960518267697019	-1.75673221013051
KIAA0753	0.690798389708205	-0.498114670887842
RP11-244K5.6	0.2362	0.71857957804785
ACER3	0.574348067689823	-0.187455048977149
MIR3691	0.638323985272306	-0.353982458307396
RP11-232A1.2	0.2361	0.718904116375717
GLRX5	0.690606497935164	-0.497570211353995
KNSTRN	0.638176068697255	-0.353587741359642
IL20RA	0.734030007076009	-0.625047343700382
CD80	0.849732750728589	-1.03528785803002
BOD1L1	0.494193274992904	0.0145558150637993
FAM154A	0.985592126040913	-2.18599805102084
RP11-25H11.1	0.494125313323286	0.0147261879661585
TMEM116	0.2359	0.719553420310048
RP11-298H24.1	0.637712330245741	-0.352350607079928
SH3RF3-AS1	0.2359	0.719553420310048
RP11-554D14.6	0.2359	0.719553420310048
AC010595.1	0.2358	0.719878186055751
RP11-293D9.2	0.388660795311444	0.282811170920781
RP11-24J19.1	0.573556514126033	-0.18543613052575
CAMK1G	0.849109102466209	-1.03261993549864
GPALPP1	0.388584838151283	0.283009341295779
RP11-321C24.1	0.689806948880831	-0.495303214446922
MIPEPP1	0.388540862953294	0.283124076592489
ZBTB46	0.800248659755898	-0.842509757175594
PA2G4P3	0.493641586145414	0.0159388547939464
FAM73B	0.388432923830959	0.283405715399284
SUMO2P7	0.388380953142428	0.28354132728577
AC093381.2	0.68956308641926	-0.494612287207958
SPAG9	0.689523108966543	-0.494499042979563
RP4-595K12.1	0.2356	0.720527945452931
LRG_511	0.800024786020684	-0.841709770414462
NF2	0.800024786020684	-0.841709770414462
LINC00441	0.2356	0.720527945452931
SCLY	0.63706069776646	-0.350613130468322
UBE2F-SCLY	0.769302113607925	-0.736550456869308
RIOK3P1	0.388197056859931	0.284021226621751
AL162424.1	0.388189061369388	0.284042093293349
PTGS1	0.689391183372578	-0.494125382005112
NBEAL1	0.769238149683579	-0.736340178203888
RP11-897M7.1	0.388137090680856	0.284177729673862
RP11-986E7.2	0.493165854458086	0.0171315003939201
MED29	0.2353	0.721503155361681
PAF1	0.2353	0.721503155361681
EZR-AS1	0.2353	0.721503155361681
TTC33	0.2353	0.721503155361681
SYNDIG1L	0.493009942392491	0.017522372658349
LINC00639	0.954369735469195	-1.68878557561309
RP11-532L16.3	0.2353	0.721503155361681
FBXL2	0.387829264294938	0.284981221682048
UBP1	0.636640934512935	-0.349494457649339
RNU7-129P	0.2352	0.721828377828239
HPCAL4	0.572601053006105	-0.183000158837541
PHIP	0.848437481260569	-1.02975498371525
HNRNPA3P14	0.492674131789671	0.0183642605524533
AC091736.1	0.63636509008919	-0.348759567954277
CTB-40H15.4	0.387565413107008	0.285670075564343
UQCRBP3	0.387565413107008	0.285670075564343
RP11-129M6.1	0.387505446927933	0.285826652159955
RP11-217E13.1	0.492530212959891	0.0187250735997013
RP11-490D19.8	0.387477462711031	0.285899723635828
GLUL	0.387405503296141	0.286087628727527
RP11-142G1.3	0.636057263703271	-0.347939695952387
TMX3	0.2348	0.723130032052644
AL080274.1	0.387285570937991	0.286400826332655
LINC00687	0.731987159242187	-0.618834060392169
RP11-317O24.2	0.2348	0.723130032052644
KIAA1522	0.387213611523101	0.286588758379696
FAM78B	0.825374488788323	-0.936043051068214
OCM2	0.2346	0.723781318766107
EFCAB14P1	0.2346	0.723781318766107
SC22CB-1D7.1	0.2346	0.723781318766107
PRKD3	0.798805473712826	-0.837362117741187
DSC1	0.491982521857672	0.0200981903887986
RP11-408H20.2	0.68802795223494	-0.490268243561912
KCNK16	0.571685569338893	-0.180667129112177
AC005740.3	0.2345	0.724107077270317
WNT6	0.2345	0.724107077270317
AGER	0.731519423045402	-0.617414813078004
AGPAT1	0.571625603159818	-0.180514345020002
PBX2	0.63554955005377	-0.346587950061909
RNF5	0.731519423045402	-0.617414813078004
XXBAC-BPG300A18.13	0.63554955005377	-0.346587950061909
RP11-999E24.3	0.571525659528026	-0.180259714228113
BUB1P1	0.386833825722293	0.287580789835538
TRMT12	0.491770641358274	0.0206294061776754
HMGB3P7	0.386801843760119	0.287664342234333
LRRC49	0.767750988442518	-0.731460336019432
SIDT2	0.386753870816859	0.287789674598175
KIF12	0.571325772264443	-0.179750487687563
RNU6ATAC38P	0.491558760858876	0.0211606277880327
WFDC3	0.687584202509784	-0.489014268813298
LRG_27	0.767559096669478	-0.730831948269289
RP11-745C15.2	0.731143634989866	-0.616275463501766
SEC61G	0.491506790170344	0.0212909283345361
ACADM	0.491482803698714	0.021351067170093
AP003068.18	0.2342	0.725084814222761
AP003068.23	0.2342	0.725084814222761
CAPN1	0.491430833010182	0.021481368245665
PGAM1P8	0.2342	0.725084814222761
OR51G1	0.386502012864744	0.288447743731425
RTN4RL2	0.386426055704583	0.288646233531997
PPP6C	0.2341	0.725410880590079
RP11-248E9.5	0.386334107563334	0.288886525876098
EFNB3	0.2341	0.725410880590079
CTB-91J4.1	0.2341	0.725410880590079
RP11-346K17.3	0.2341	0.725410880590079
GUSB	0.386254152657901	0.289095489299659
VKORC1L1	0.570826054105484	-0.178477624935044
PCBD2	0.730799828896502	-0.615233780187782
RNY5P3	0.386202181969369	0.289231322294102
RPL7P33	0.234	0.725737024100805
AL109754.1	0.234	0.725737024100805
ANKEF1	0.883665612594497	-1.19351235902269
AC018690.1	0.2339	0.72606324482616
GS1-204I12.1	0.687008527190665	-0.48738863547465
MIR1302-5	0.386038274413231	0.289659753631925
RPL36P2	0.386038274413231	0.289659753631925
LNX2	0.730519986727486	-0.61438639103743
PLXND1	0.686840621889254	-0.48691473512775
RNU6-544P	0.385918342055081	0.289973273660338
BPI	0.846694464322122	-1.02235888755617
CTD-2308N23.2	0.766811518303677	-0.72838660048876
RP11-736G13.1	0.570306347220168	-0.177154154318963
RP11-47A8.5	0.2337	0.726715918206048
TRIM8	0.570282360748538	-0.177093078568145
KARSP1	0.2337	0.726715918206048
RNU4-32P	0.2337	0.726715918206048
MDFI	0.570202405843105	-0.176889497501682
MUC16	0.992943979595508	-2.45439872748527
MIR708	0.385678477338781	0.290600399269558
MUC12	0.570094466720769	-0.176614674689039
LRRC30	0.490415405711179	0.024027326724099
RP4-788P17.1	0.846474588332181	-1.02142986195749
MS4A18	0.2336	0.727042371003438
RP11-475C16.2	0.385578533706989	0.290861735327529
KIF15	0.633926465473473	-0.342270852030605
OR51E1	0.729968297879996	-0.612717114354677
PPP2R5E	0.931226788091516	-1.48499018613127
KDM4A-AS1	0.385398635169764	0.291332190309127
RNU6-1058P	0.2334	0.727695509170879
DTWD1	0.2334	0.727695509170879
CD164	0.2334	0.727695509170879
RP11-425D10.10	0.2334	0.727695509170879
FAM129C	0.490015631184012	0.0250297143963795
DNAJB5	0.569626730523984	-0.175423929686548
RP1-128O3.4	0.489919685297492	0.0252702911420335
RP11-195M16.1	0.2333	0.72802219468429
RP11-86L19.2	0.489875710099504	0.0253805559717468
PIH1D1	0.489843728137331	0.02546074876892
RN7SL823P	0.385114795255476	0.29207459491538
DHRS9	0.489795755194071	0.0255810382718466
FAM58BP	0.2332	0.728348957913209
RP11-502M1.1	0.385078815548031	0.292168714030433
AC105252.1	0.2332	0.728348957913209
