parameter file: PCA5_pruned.pca.par
### THE INPUT PARAMETERS
##PARAMETER NAME: VALUE
genotypename: PCA5_pruned.bed
snpname: PCA5_pruned.bim
indivname: PCA5_pruned.fam
evecoutname: PCA5_pruned.pca.evec
evaloutname: PCA5_pruned.eval
altnormstyle: NO
numoutevec: 5
numoutlieriter: 0
numoutlierevec: 2
outliersigmathresh: 6
qtmode: 0
## smartpca version: 13050
norm used

genetic distance set from physical distance
eigbestsnp    5            rs6053783 20       641893     3.497
eigbestsnp    5             rs171094 19      6727365     3.465
eigbestsnp    5            rs7244169 18     76008166     3.437
eigbestsnp    5            rs4687006  3    188639324     3.401
eigbestsnp    5           rs10829015 10     26804242     3.358
eigbestsnp    5            rs4648527  1      3507861     3.312
eigbestsnp    5            rs2076213 22     44322922     3.301
##end of smartpca run

Correlation between eigenvector 1 (of 5) and Case/Control status is -0.104
Correlation between eigenvector 2 (of 5) and Case/Control status is -0.026
Correlation between eigenvector 3 (of 5) and Case/Control status is -0.083
Correlation between eigenvector 4 (of 5) and Case/Control status is 0.041
Correlation between eigenvector 5 (of 5) and Case/Control status is 0.023
